wavelength	flux	error
3918.500000	0.976735	0.000000
3919.000000	0.970765	0.000000
3919.500000	0.965789	0.000000
3920.000000	0.973732	0.000000
3920.500000	0.993172	0.000000
3921.000000	0.992241	0.000000
3921.500000	0.983537	0.000000
3922.000000	0.989944	0.000000
3922.500000	0.997468	0.000000
3923.000000	1.003197	0.000000
3923.500000	1.001290	0.000000
3924.000000	0.982025	0.000000
3924.500000	0.977102	0.000000
3925.000000	0.986611	0.000000
3925.500000	0.988066	0.000000
3926.000000	0.985920	0.000000
3926.500000	0.975090	0.000000
3927.000000	0.964782	0.000000
3927.500000	0.975081	0.000000
3928.000000	0.982480	0.000000
3928.500000	0.981897	0.000000
3929.000000	0.982435	0.000000
3929.500000	0.984300	0.000000
3930.000000	0.987420	0.000000
3930.500000	0.991219	0.000000
3931.000000	0.986616	0.000000
3931.500000	0.980262	0.000000
3932.000000	0.969620	0.000000
3932.500000	0.957946	0.000000
3933.000000	0.942569	0.000000
3933.500000	0.925751	0.000000
3934.000000	0.906828	0.000000
3934.500000	0.890664	0.000000
3935.000000	0.876384	0.000000
3935.500000	0.887992	0.000000
3936.000000	0.906806	0.000000
3936.500000	0.912633	0.000000
3937.000000	0.920798	0.000000
3937.500000	0.943628	0.000000
3938.000000	0.960816	0.000000
3938.500000	0.967226	0.000000
3939.000000	0.976466	0.000000
3939.500000	0.988214	0.000000
3940.000000	0.987363	0.000000
3940.500000	0.981526	0.000000
3941.000000	0.962852	0.000000
3941.500000	0.945066	0.000000
3942.000000	0.951291	0.000000
3942.500000	0.959671	0.000000
3943.000000	0.973805	0.000000
3943.500000	0.981404	0.000000
3944.000000	0.981190	0.000000
3944.500000	0.966133	0.000000
3945.000000	0.942709	0.000000
3945.500000	0.948557	0.000000
3946.000000	0.960607	0.000000
3946.500000	0.953795	0.000000
3947.000000	0.945212	0.000000
3947.500000	0.928954	0.000000
3948.000000	0.922526	0.000000
3948.500000	0.932789	0.000000
3949.000000	0.943371	0.000000
3949.500000	0.954220	0.000000
3950.000000	0.942556	0.000000
3950.500000	0.922726	0.000000
3951.000000	0.925127	0.000000
3951.500000	0.927745	0.000000
3952.000000	0.912518	0.000000
3952.500000	0.910248	0.000000
3953.000000	0.942107	0.000000
3953.500000	0.948881	0.000000
3954.000000	0.925544	0.000000
3954.500000	0.908676	0.000000
3955.000000	0.895529	0.000000
3955.500000	0.877287	0.000000
3956.000000	0.857836	0.000000
3956.500000	0.862896	0.000000
3957.000000	0.865065	0.000000
3957.500000	0.852107	0.000000
3958.000000	0.837483	0.000000
3958.500000	0.819762	0.000000
3959.000000	0.809685	0.000000
3959.500000	0.806547	0.000000
3960.000000	0.791440	0.000000
3960.500000	0.771184	0.000000
3961.000000	0.742817	0.000000
3961.500000	0.713733	0.000000
3962.000000	0.693118	0.000000
3962.500000	0.674746	0.000000
3963.000000	0.664042	0.000000
3963.500000	0.646478	0.000000
3964.000000	0.618796	0.000000
3964.500000	0.591915	0.000000
3965.000000	0.565627	0.000000
3965.500000	0.535776	0.000000
3966.000000	0.504768	0.000000
3966.500000	0.476543	0.000000
3967.000000	0.448489	0.000000
3967.500000	0.419818	0.000000
3968.000000	0.392354	0.000000
3968.500000	0.368081	0.000000
3969.000000	0.339804	0.000000
3969.500000	0.306514	0.000000
3970.000000	0.281134	0.000000
3970.500000	0.260666	0.000000
3971.000000	0.260169	0.000000
3971.500000	0.265082	0.000000
3972.000000	0.278036	0.000000
3972.500000	0.294690	0.000000
3973.000000	0.333279	0.000000
3973.500000	0.367714	0.000000
3974.000000	0.392250	0.000000
3974.500000	0.426807	0.000000
3975.000000	0.472602	0.000000
3975.500000	0.504117	0.000000
3976.000000	0.527510	0.000000
3976.500000	0.547592	0.000000
3977.000000	0.566737	0.000000
3977.500000	0.606695	0.000000
3978.000000	0.642234	0.000000
3978.500000	0.650546	0.000000
3979.000000	0.665970	0.000000
3979.500000	0.696998	0.000000
3980.000000	0.718187	0.000000
3980.500000	0.728905	0.000000
3981.000000	0.739798	0.000000
3981.500000	0.750840	0.000000
3982.000000	0.778425	0.000000
3982.500000	0.809778	0.000000
3983.000000	0.807955	0.000000
3983.500000	0.809121	0.000000
3984.000000	0.830449	0.000000
3984.500000	0.847512	0.000000
3985.000000	0.855155	0.000000
3985.500000	0.862205	0.000000
3986.000000	0.868599	0.000000
3986.500000	0.879097	0.000000
3987.000000	0.891895	0.000000
3987.500000	0.892386	0.000000
3988.000000	0.889955	0.000000
3988.500000	0.905369	0.000000
3989.000000	0.920009	0.000000
3989.500000	0.926025	0.000000
3990.000000	0.930595	0.000000
3990.500000	0.931720	0.000000
3991.000000	0.933651	0.000000
3991.500000	0.936525	0.000000
3992.000000	0.948912	0.000000
3992.500000	0.967101	0.000000
3993.000000	0.967405	0.000000
3993.500000	0.962727	0.000000
3994.000000	0.959854	0.000000
3994.500000	0.957237	0.000000
3995.000000	0.956022	0.000000
3995.500000	0.953765	0.000000
3996.000000	0.948641	0.000000
3996.500000	0.951017	0.000000
3997.000000	0.963566	0.000000
3997.500000	0.975180	0.000000
3998.000000	0.986128	0.000000
3998.500000	0.983983	0.000000
3999.000000	0.977304	0.000000
3999.500000	0.979591	0.000000
4000.000000	0.982725	0.000000
4000.500000	0.983912	0.000000
4001.000000	0.984341	0.000000
4001.500000	0.982061	0.000000
4002.000000	0.978936	0.000000
4002.500000	0.974407	0.000000
4003.000000	0.969157	0.000000
4003.500000	0.963273	0.000000
4004.000000	0.971663	0.000000
4004.500000	0.986517	0.000000
4005.000000	0.985073	0.000000
4005.500000	0.980622	0.000000
4006.000000	0.976958	0.000000
4006.500000	0.975429	0.000000
4007.000000	0.985527	0.000000
4007.500000	0.988046	0.000000
4008.000000	0.973681	0.000000
4008.500000	0.969315	0.000000
4009.000000	0.976491	0.000000
4009.500000	0.984196	0.000000
4010.000000	0.992230	0.000000
4010.500000	0.990897	0.000000
4011.000000	0.986794	0.000000
4011.500000	0.983701	0.000000
4012.000000	0.980556	0.000000
4012.500000	0.975734	0.000000
4013.000000	0.976086	0.000000
4013.500000	0.993797	0.000000
4014.000000	1.000555	0.000000
4014.500000	0.989528	0.000000
4015.000000	0.982587	0.000000
4015.500000	0.979233	0.000000
4016.000000	0.975662	0.000000
4016.500000	0.971994	0.000000
4017.000000	0.968770	0.000000
4017.500000	0.965639	0.000000
4018.000000	0.975510	0.000000
4018.500000	0.983112	0.000000
4019.000000	0.974617	0.000000
4019.500000	0.965592	0.000000
4020.000000	0.955215	0.000000
4020.500000	0.952306	0.000000
4021.000000	0.959227	0.000000
4021.500000	0.958224	0.000000
4022.000000	0.951487	0.000000
4022.500000	0.963271	0.000000
4023.000000	0.981980	0.000000
4023.500000	0.979069	0.000000
4024.000000	0.972952	0.000000
4024.500000	0.960876	0.000000
4025.000000	0.951874	0.000000
4025.500000	0.957938	0.000000
4026.000000	0.957074	0.000000
4026.500000	0.941177	0.000000
4027.000000	0.944012	0.000000
4027.500000	0.968716	0.000000
4028.000000	0.975268	0.000000
4028.500000	0.970059	0.000000
4029.000000	0.973621	0.000000
4029.500000	0.980083	0.000000
4030.000000	0.982911	0.000000
4030.500000	0.985160	0.000000
4031.000000	0.983563	0.000000
4031.500000	0.980589	0.000000
4032.000000	0.971503	0.000000
4032.500000	0.968121	0.000000
4033.000000	0.976464	0.000000
4033.500000	0.982978	0.000000
4034.000000	0.987428	0.000000
4034.500000	0.986845	0.000000
4035.000000	0.983078	0.000000
4035.500000	0.986716	0.000000
4036.000000	0.992765	0.000000
4036.500000	0.986280	0.000000
4037.000000	0.978582	0.000000
4037.500000	0.977111	0.000000
4038.000000	0.979526	0.000000
4038.500000	0.999896	0.000000
4039.000000	1.003068	0.000000
4039.500000	0.969368	0.000000
4040.000000	0.959525	0.000000
4040.500000	0.977929	0.000000
4041.000000	0.980640	0.000000
4041.500000	0.972769	0.000000
4042.000000	0.967446	0.000000
4042.500000	0.963033	0.000000
4043.000000	0.976537	0.000000
4043.500000	0.992265	0.000000
4044.000000	0.982091	0.000000
4044.500000	0.972042	0.000000
4045.000000	0.962722	0.000000
4045.500000	0.958101	0.000000
4046.000000	0.965105	0.000000
4046.500000	0.969211	0.000000
4047.000000	0.969390	0.000000
4047.500000	0.970449	0.000000
4048.000000	0.972195	0.000000
4048.500000	0.971843	0.000000
4049.000000	0.970580	0.000000
4049.500000	0.976068	0.000000
4050.000000	0.982915	0.000000
4050.500000	0.990216	0.000000
4051.000000	0.995683	0.000000
4051.500000	0.984950	0.000000
4052.000000	0.975408	0.000000
4052.500000	0.969719	0.000000
4053.000000	0.974414	0.000000
4053.500000	0.996753	0.000000
4054.000000	0.994639	0.000000
4054.500000	0.968450	0.000000
4055.000000	0.961639	0.000000
4055.500000	0.965877	0.000000
4056.000000	0.975136	0.000000
4056.500000	0.985903	0.000000
4057.000000	0.985615	0.000000
4057.500000	0.984234	0.000000
4058.000000	0.986146	0.000000
4058.500000	0.986232	0.000000
4059.000000	0.977038	0.000000
4059.500000	0.965564	0.000000
4060.000000	0.948654	0.000000
4060.500000	0.947699	0.000000
4061.000000	0.968276	0.000000
4061.500000	0.966466	0.000000
4062.000000	0.946746	0.000000
4062.500000	0.951758	0.000000
4063.000000	0.968141	0.000000
4063.500000	0.963388	0.000000
4064.000000	0.953812	0.000000
4064.500000	0.946769	0.000000
4065.000000	0.941091	0.000000
4065.500000	0.951252	0.000000
4066.000000	0.959842	0.000000
4066.500000	0.962080	0.000000
4067.000000	0.961914	0.000000
4067.500000	0.956777	0.000000
4068.000000	0.951070	0.000000
4068.500000	0.944675	0.000000
4069.000000	0.946088	0.000000
4069.500000	0.953165	0.000000
4070.000000	0.954473	0.000000
4070.500000	0.953377	0.000000
4071.000000	0.943668	0.000000
4071.500000	0.932210	0.000000
4072.000000	0.940781	0.000000
4072.500000	0.948834	0.000000
4073.000000	0.940729	0.000000
4073.500000	0.933515	0.000000
4074.000000	0.929724	0.000000
4074.500000	0.930714	0.000000
4075.000000	0.941415	0.000000
4075.500000	0.946617	0.000000
4076.000000	0.945178	0.000000
4076.500000	0.944179	0.000000
4077.000000	0.943515	0.000000
4077.500000	0.937165	0.000000
4078.000000	0.928379	0.000000
4078.500000	0.918285	0.000000
4079.000000	0.907927	0.000000
4079.500000	0.903808	0.000000
4080.000000	0.900146	0.000000
4080.500000	0.897156	0.000000
4081.000000	0.896712	0.000000
4081.500000	0.907345	0.000000
4082.000000	0.912959	0.000000
4082.500000	0.907053	0.000000
4083.000000	0.897514	0.000000
4083.500000	0.883040	0.000000
4084.000000	0.876135	0.000000
4084.500000	0.875571	0.000000
4085.000000	0.872141	0.000000
4085.500000	0.867276	0.000000
4086.000000	0.868753	0.000000
4086.500000	0.872033	0.000000
4087.000000	0.873840	0.000000
4087.500000	0.875042	0.000000
4088.000000	0.851400	0.000000
4088.500000	0.830418	0.000000
4089.000000	0.826540	0.000000
4089.500000	0.823996	0.000000
4090.000000	0.825377	0.000000
4090.500000	0.817417	0.000000
4091.000000	0.793490	0.000000
4091.500000	0.779279	0.000000
4092.000000	0.775381	0.000000
4092.500000	0.768583	0.000000
4093.000000	0.759840	0.000000
4093.500000	0.736649	0.000000
4094.000000	0.707673	0.000000
4094.500000	0.682246	0.000000
4095.000000	0.657450	0.000000
4095.500000	0.636415	0.000000
4096.000000	0.615380	0.000000
4096.500000	0.592332	0.000000
4097.000000	0.568096	0.000000
4097.500000	0.538580	0.000000
4098.000000	0.512356	0.000000
4098.500000	0.494499	0.000000
4099.000000	0.470579	0.000000
4099.500000	0.437572	0.000000
4100.000000	0.404388	0.000000
4100.500000	0.371037	0.000000
4101.000000	0.342791	0.000000
4101.500000	0.317606	0.000000
4102.000000	0.300005	0.000000
4102.500000	0.285112	0.000000
4103.000000	0.287782	0.000000
4103.500000	0.293638	0.000000
4104.000000	0.310020	0.000000
4104.500000	0.327728	0.000000
4105.000000	0.357487	0.000000
4105.500000	0.386639	0.000000
4106.000000	0.412998	0.000000
4106.500000	0.442145	0.000000
4107.000000	0.478304	0.000000
4107.500000	0.512621	0.000000
4108.000000	0.544118	0.000000
4108.500000	0.569862	0.000000
4109.000000	0.589910	0.000000
4109.500000	0.613447	0.000000
4110.000000	0.639208	0.000000
4110.500000	0.655045	0.000000
4111.000000	0.666974	0.000000
4111.500000	0.698469	0.000000
4112.000000	0.734121	0.000000
4112.500000	0.745499	0.000000
4113.000000	0.754937	0.000000
4113.500000	0.760454	0.000000
4114.000000	0.769986	0.000000
4114.500000	0.803545	0.000000
4115.000000	0.828667	0.000000
4115.500000	0.828229	0.000000
4116.000000	0.834856	0.000000
4116.500000	0.854425	0.000000
4117.000000	0.863301	0.000000
4117.500000	0.859494	0.000000
4118.000000	0.858690	0.000000
4118.500000	0.860236	0.000000
4119.000000	0.874515	0.000000
4119.500000	0.895218	0.000000
4120.000000	0.901207	0.000000
4120.500000	0.902753	0.000000
4121.000000	0.926123	0.000000
4121.500000	0.952747	0.000000
4122.000000	0.957420	0.000000
4122.500000	0.960638	0.000000
4123.000000	0.953344	0.000000
4123.500000	0.946574	0.000000
4124.000000	0.942236	0.000000
4124.500000	0.936356	0.000000
4125.000000	0.926435	0.000000
4125.500000	0.925678	0.000000
4126.000000	0.940058	0.000000
4126.500000	0.952157	0.000000
4127.000000	0.961754	0.000000
4127.500000	0.963103	0.000000
4128.000000	0.958397	0.000000
4128.500000	0.949938	0.000000
4129.000000	0.939679	0.000000
4129.500000	0.956071	0.000000
4130.000000	0.980231	0.000000
4130.500000	0.972918	0.000000
4131.000000	0.961014	0.000000
4131.500000	0.971096	0.000000
4132.000000	0.980765	0.000000
4132.500000	0.975541	0.000000
4133.000000	0.969714	0.000000
4133.500000	0.960832	0.000000
4134.000000	0.955952	0.000000
4134.500000	0.962391	0.000000
4135.000000	0.970586	0.000000
4135.500000	0.981938	0.000000
4136.000000	0.989129	0.000000
4136.500000	0.991296	0.000000
4137.000000	0.988758	0.000000
4137.500000	0.982342	0.000000
4138.000000	0.980031	0.000000
4138.500000	0.980001	0.000000
4139.000000	0.985968	0.000000
4139.500000	0.994074	0.000000
4140.000000	0.983498	0.000000
4140.500000	0.969125	0.000000
4141.000000	0.977826	0.000000
4141.500000	0.988188	0.000000
4142.000000	0.985982	0.000000
4142.500000	0.984373	0.000000
4143.000000	0.987578	0.000000
4143.500000	0.988687	0.000000
4144.000000	0.981519	0.000000
4144.500000	0.978363	0.000000
4145.000000	0.984851	0.000000
4145.500000	0.986462	0.000000
4146.000000	0.980287	0.000000
4146.500000	0.974242	0.000000
4147.000000	0.968339	0.000000
4147.500000	0.974108	0.000000
4148.000000	0.988820	0.000000
4148.500000	0.994140	0.000000
4149.000000	0.994537	0.000000
4149.500000	0.996778	0.000000
4150.000000	0.999648	0.000000
4150.500000	0.991111	0.000000
4151.000000	0.980314	0.000000
4151.500000	0.985648	0.000000
4152.000000	0.992174	0.000000
4152.500000	0.985779	0.000000
4153.000000	0.979420	0.000000
4153.500000	0.973401	0.000000
4154.000000	0.968529	0.000000
4154.500000	0.968665	0.000000
4155.000000	0.968106	0.000000
4155.500000	0.965694	0.000000
4156.000000	0.964406	0.000000
4156.500000	0.965120	0.000000
4157.000000	0.967665	0.000000
4157.500000	0.972488	0.000000
4158.000000	0.975511	0.000000
4158.500000	0.976944	0.000000
4159.000000	0.975458	0.000000
4159.500000	0.972155	0.000000
4160.000000	0.969120	0.000000
4160.500000	0.966200	0.000000
4161.000000	0.974220	0.000000
4161.500000	0.985239	0.000000
4162.000000	0.994078	0.000000
4162.500000	1.002592	0.000000
4163.000000	0.992635	0.000000
4163.500000	0.981934	0.000000
4164.000000	0.976435	0.000000
4164.500000	0.973037	0.000000
4165.000000	0.985446	0.000000
4165.500000	0.994016	0.000000
4166.000000	0.987155	0.000000
4166.500000	0.982236	0.000000
4167.000000	0.982288	0.000000
4167.500000	0.981899	0.000000
4168.000000	0.980731	0.000000
4168.500000	0.984197	0.000000
4169.000000	0.993498	0.000000
4169.500000	0.997252	0.000000
4170.000000	0.995943	0.000000
4170.500000	0.986721	0.000000
4171.000000	0.972279	0.000000
4171.500000	0.971696	0.000000
4172.000000	0.977579	0.000000
4172.500000	0.984606	0.000000
4173.000000	0.991995	0.000000
4173.500000	0.994192	0.000000
4174.000000	0.995395	0.000000
4174.500000	0.982741	0.000000
4175.000000	0.968835	0.000000
4175.500000	0.969496	0.000000
4176.000000	0.970683	0.000000
4176.500000	0.977693	0.000000
4177.000000	0.983117	0.000000
4177.500000	0.979447	0.000000
4178.000000	0.978091	0.000000
4178.500000	0.984714	0.000000
4179.000000	0.990601	0.000000
4179.500000	0.994772	0.000000
4180.000000	0.993169	0.000000
4180.500000	0.981982	0.000000
4181.000000	0.977572	0.000000
4181.500000	0.981418	0.000000
4182.000000	0.982646	0.000000
4182.500000	0.981509	0.000000
4183.000000	0.984732	0.000000
4183.500000	0.990870	0.000000
4184.000000	0.991228	0.000000
4184.500000	0.988777	0.000000
4185.000000	0.991589	0.000000
4185.500000	0.996194	0.000000
4186.000000	0.993982	0.000000
4186.500000	0.990260	0.000000
4187.000000	0.985969	0.000000
4187.500000	0.981606	0.000000
4188.000000	0.978141	0.000000
4188.500000	0.974764	0.000000
4189.000000	0.972915	0.000000
4189.500000	0.972119	0.000000
4190.000000	0.980294	0.000000
4190.500000	0.986880	0.000000
4191.000000	0.985995	0.000000
4191.500000	0.985431	0.000000
4192.000000	0.985859	0.000000
4192.500000	0.983822	0.000000
4193.000000	0.976430	0.000000
4193.500000	0.971186	0.000000
4194.000000	0.969387	0.000000
4194.500000	0.969459	0.000000
4195.000000	0.971790	0.000000
4195.500000	0.974980	0.000000
4196.000000	0.978959	0.000000
4196.500000	0.976659	0.000000
4197.000000	0.969978	0.000000
4197.500000	0.980648	0.000000
4198.000000	1.000407	0.000000
4198.500000	1.000697	0.000000
4199.000000	0.993536	0.000000
4199.500000	0.985079	0.000000
4200.000000	0.976273	0.000000
4200.500000	0.976992	0.000000
4201.000000	0.979316	0.000000
4201.500000	0.980979	0.000000
4202.000000	0.982587	0.000000
4202.500000	0.972289	0.000000
4203.000000	0.962805	0.000000
4203.500000	0.971469	0.000000
4204.000000	0.978592	0.000000
4204.500000	0.973879	0.000000
4205.000000	0.970512	0.000000
4205.500000	0.973319	0.000000
4206.000000	0.975551	0.000000
4206.500000	0.975986	0.000000
4207.000000	0.978766	0.000000
4207.500000	0.986880	0.000000
4208.000000	0.987427	0.000000
4208.500000	0.974966	0.000000
4209.000000	0.969619	0.000000
4209.500000	0.973711	0.000000
4210.000000	0.972569	0.000000
4210.500000	0.966008	0.000000
4211.000000	0.963845	0.000000
4211.500000	0.965243	0.000000
4212.000000	0.966955	0.000000
4212.500000	0.968864	0.000000
4213.000000	0.966328	0.000000
4213.500000	0.961638	0.000000
4214.000000	0.953330	0.000000
4214.500000	0.943707	0.000000
4215.000000	0.952676	0.000000
4215.500000	0.966523	0.000000
4216.000000	0.963255	0.000000
4216.500000	0.957009	0.000000
4217.000000	0.962787	0.000000
4217.500000	0.969773	0.000000
4218.000000	0.974719	0.000000
4218.500000	0.979239	0.000000
4219.000000	0.969260	0.000000
4219.500000	0.960827	0.000000
4220.000000	0.969435	0.000000
4220.500000	0.975279	0.000000
4221.000000	0.963844	0.000000
4221.500000	0.957054	0.000000
4222.000000	0.969345	0.000000
4222.500000	0.977786	0.000000
4223.000000	0.974642	0.000000
4223.500000	0.972754	0.000000
4224.000000	0.973673	0.000000
4224.500000	0.973402	0.000000
4225.000000	0.971002	0.000000
4225.500000	0.971283	0.000000
4226.000000	0.975332	0.000000
4226.500000	0.977813	0.000000
4227.000000	0.978514	0.000000
4227.500000	0.979892	0.000000
4228.000000	0.981888	0.000000
4228.500000	0.978527	0.000000
4229.000000	0.971212	0.000000
4229.500000	0.975216	0.000000
4230.000000	0.985916	0.000000
4230.500000	0.983020	0.000000
4231.000000	0.973730	0.000000
4231.500000	0.973111	0.000000
4232.000000	0.975648	0.000000
4232.500000	0.979612	0.000000
4233.000000	0.983955	0.000000
4233.500000	0.980918	0.000000
4234.000000	0.976396	0.000000
4234.500000	0.973460	0.000000
4235.000000	0.970708	0.000000
4235.500000	0.979549	0.000000
4236.000000	0.989188	0.000000
4236.500000	0.983843	0.000000
4237.000000	0.978391	0.000000
4237.500000	0.977359	0.000000
4238.000000	0.976954	0.000000
4238.500000	0.983757	0.000000
4239.000000	0.990219	0.000000
4239.500000	0.994468	0.000000
4240.000000	0.997615	0.000000
4240.500000	0.995717	0.000000
4241.000000	0.994584	0.000000
4241.500000	0.996124	0.000000
4242.000000	0.994192	0.000000
4242.500000	0.982986	0.000000
4243.000000	0.977275	0.000000
4243.500000	0.983368	0.000000
4244.000000	0.990584	0.000000
4244.500000	0.999769	0.000000
4245.000000	1.003850	0.000000
4245.500000	1.000570	0.000000
4246.000000	0.998819	0.000000
4246.500000	0.998907	0.000000
4247.000000	0.999013	0.000000
4247.500000	0.999137	0.000000
4248.000000	0.994424	0.000000
4248.500000	0.985638	0.000000
4249.000000	0.982384	0.000000
4249.500000	0.983029	0.000000
4250.000000	0.988477	0.000000
4250.500000	0.996749	0.000000
4251.000000	0.991627	0.000000
4251.500000	0.979980	0.000000
4252.000000	0.978560	0.000000
4252.500000	0.981218	0.000000
4253.000000	0.986762	0.000000
4253.500000	0.993234	0.000000
4254.000000	0.993647	0.000000
4254.500000	0.992526	0.000000
4255.000000	0.989759	0.000000
4255.500000	0.986675	0.000000
4256.000000	0.982915	0.000000
4256.500000	0.979061	0.000000
4257.000000	0.983104	0.000000
4257.500000	0.987841	0.000000
4258.000000	0.991664	0.000000
4258.500000	0.995450	0.000000
4259.000000	0.995027	0.000000
4259.500000	0.994293	0.000000
4260.000000	0.985583	0.000000
4260.500000	0.977834	0.000000
4261.000000	0.981941	0.000000
4261.500000	0.985451	0.000000
4262.000000	0.984229	0.000000
4262.500000	0.981967	0.000000
4263.000000	0.973794	0.000000
4263.500000	0.968688	0.000000
4264.000000	0.976915	0.000000
4264.500000	0.983303	0.000000
4265.000000	0.983273	0.000000
4265.500000	0.983917	0.000000
4266.000000	0.986473	0.000000
4266.500000	0.985623	0.000000
4267.000000	0.976614	0.000000
4267.500000	0.970965	0.000000
4268.000000	0.972144	0.000000
4268.500000	0.974128	0.000000
4269.000000	0.977508	0.000000
4269.500000	0.980470	0.000000
4270.000000	0.982795	0.000000
4270.500000	0.983795	0.000000
4271.000000	0.983050	0.000000
4271.500000	0.980782	0.000000
4272.000000	0.976764	0.000000
4272.500000	0.969734	0.000000
4273.000000	0.959669	0.000000
4273.500000	0.959823	0.000000
4274.000000	0.969027	0.000000
4274.500000	0.969428	0.000000
4275.000000	0.962977	0.000000
4275.500000	0.964306	0.000000
4276.000000	0.970966	0.000000
4276.500000	0.972757	0.000000
4277.000000	0.971627	0.000000
4277.500000	0.970341	0.000000
4278.000000	0.968975	0.000000
4278.500000	0.974849	0.000000
4279.000000	0.984057	0.000000
4279.500000	0.985423	0.000000
4280.000000	0.983665	0.000000
4280.500000	0.980302	0.000000
4281.000000	0.976388	0.000000
4281.500000	0.973264	0.000000
4282.000000	0.970374	0.000000
4282.500000	0.973360	0.000000
4283.000000	0.977812	0.000000
4283.500000	0.975592	0.000000
4284.000000	0.971995	0.000000
4284.500000	0.970638	0.000000
4285.000000	0.969659	0.000000
4285.500000	0.974581	0.000000
4286.000000	0.980292	0.000000
