wavelength	flux	error
4007.000000	0.873786	0.000000
4007.500000	0.894320	0.000000
4008.000000	0.891611	0.000000
4008.500000	0.883893	0.000000
4009.000000	0.864715	0.000000
4009.500000	0.871220	0.000000
4010.000000	0.908135	0.000000
4010.500000	0.909319	0.000000
4011.000000	0.887785	0.000000
4011.500000	0.898756	0.000000
4012.000000	0.919752	0.000000
4012.500000	0.904164	0.000000
4013.000000	0.889599	0.000000
4013.500000	0.933332	0.000000
4014.000000	0.960442	0.000000
4014.500000	0.928894	0.000000
4015.000000	0.920628	0.000000
4015.500000	0.951637	0.000000
4016.000000	0.967490	0.000000
4016.500000	0.969523	0.000000
4017.000000	0.920346	0.000000
4017.500000	0.846336	0.000000
4018.000000	0.870800	0.000000
4018.500000	0.916358	0.000000
4019.000000	0.932492	0.000000
4019.500000	0.952332	0.000000
4020.000000	1.004427	0.000000
4020.500000	1.028988	0.000000
4021.000000	0.979535	0.000000
4021.500000	0.944545	0.000000
4022.000000	0.929577	0.000000
4022.500000	0.911747	0.000000
4023.000000	0.891734	0.000000
4023.500000	0.914112	0.000000
4024.000000	0.953400	0.000000
4024.500000	0.930437	0.000000
4025.000000	0.898005	0.000000
4025.500000	0.922393	0.000000
4026.000000	0.936938	0.000000
4026.500000	0.897742	0.000000
4027.000000	0.882722	0.000000
4027.500000	0.923961	0.000000
4028.000000	0.915878	0.000000
4028.500000	0.846513	0.000000
4029.000000	0.876863	0.000000
4029.500000	0.976265	0.000000
4030.000000	0.963143	0.000000
4030.500000	0.909528	0.000000
4031.000000	0.901192	0.000000
4031.500000	0.899368	0.000000
4032.000000	0.910769	0.000000
4032.500000	0.915040	0.000000
4033.000000	0.883578	0.000000
4033.500000	0.866958	0.000000
4034.000000	0.883524	0.000000
4034.500000	0.892503	0.000000
4035.000000	0.892264	0.000000
4035.500000	0.894297	0.000000
4036.000000	0.897887	0.000000
4036.500000	0.875912	0.000000
4037.000000	0.844708	0.000000
4037.500000	0.882359	0.000000
4038.000000	0.928860	0.000000
4038.500000	0.922493	0.000000
4039.000000	0.915421	0.000000
4039.500000	0.904588	0.000000
4040.000000	0.886894	0.000000
4040.500000	0.852950	0.000000
4041.000000	0.852770	0.000000
4041.500000	0.896262	0.000000
4042.000000	0.913648	0.000000
4042.500000	0.911753	0.000000
4043.000000	0.933000	0.000000
4043.500000	0.963588	0.000000
4044.000000	0.962777	0.000000
4044.500000	0.956551	0.000000
4045.000000	0.942665	0.000000
4045.500000	0.930188	0.000000
4046.000000	0.928488	0.000000
4046.500000	0.933127	0.000000
4047.000000	0.955924	0.000000
4047.500000	0.961287	0.000000
4048.000000	0.940843	0.000000
4048.500000	0.913371	0.000000
4049.000000	0.880153	0.000000
4049.500000	0.872111	0.000000
4050.000000	0.880619	0.000000
4050.500000	0.887587	0.000000
4051.000000	0.885700	0.000000
4051.500000	0.896805	0.000000
4052.000000	0.907564	0.000000
4052.500000	0.910562	0.000000
4053.000000	0.916798	0.000000
4053.500000	0.935018	0.000000
4054.000000	0.949907	0.000000
4054.500000	0.958309	0.000000
4055.000000	0.950384	0.000000
4055.500000	0.924392	0.000000
4056.000000	0.922032	0.000000
4056.500000	0.934951	0.000000
4057.000000	0.933249	0.000000
4057.500000	0.926401	0.000000
4058.000000	0.926854	0.000000
4058.500000	0.928347	0.000000
4059.000000	0.916715	0.000000
4059.500000	0.904483	0.000000
4060.000000	0.888527	0.000000
4060.500000	0.886968	0.000000
4061.000000	0.925714	0.000000
4061.500000	0.948812	0.000000
4062.000000	0.947803	0.000000
4062.500000	0.959604	0.000000
4063.000000	0.983093	0.000000
4063.500000	0.979162	0.000000
4064.000000	0.960597	0.000000
4064.500000	0.942909	0.000000
4065.000000	0.925467	0.000000
4065.500000	0.918875	0.000000
4066.000000	0.912475	0.000000
4066.500000	0.882308	0.000000
4067.000000	0.864770	0.000000
4067.500000	0.911457	0.000000
4068.000000	0.934544	0.000000
4068.500000	0.900015	0.000000
4069.000000	0.897217	0.000000
4069.500000	0.938729	0.000000
4070.000000	0.946943	0.000000
4070.500000	0.927172	0.000000
4071.000000	0.905387	0.000000
4071.500000	0.882650	0.000000
4072.000000	0.918878	0.000000
4072.500000	0.970577	0.000000
4073.000000	0.944587	0.000000
4073.500000	0.912902	0.000000
4074.000000	0.907309	0.000000
4074.500000	0.900618	0.000000
4075.000000	0.888405	0.000000
4075.500000	0.885391	0.000000
4076.000000	0.904953	0.000000
4076.500000	0.905157	0.000000
4077.000000	0.877824	0.000000
4077.500000	0.858952	0.000000
4078.000000	0.847415	0.000000
4078.500000	0.866936	0.000000
4079.000000	0.902601	0.000000
4079.500000	0.881673	0.000000
4080.000000	0.844692	0.000000
4080.500000	0.915833	0.000000
4081.000000	0.996014	0.000000
4081.500000	0.951349	0.000000
4082.000000	0.922116	0.000000
4082.500000	0.986143	0.000000
4083.000000	1.005376	0.000000
4083.500000	0.898750	0.000000
4084.000000	0.836578	0.000000
4084.500000	0.846389	0.000000
4085.000000	0.840275	0.000000
4085.500000	0.818308	0.000000
4086.000000	0.819119	0.000000
4086.500000	0.833899	0.000000
4087.000000	0.842479	0.000000
4087.500000	0.848864	0.000000
4088.000000	0.842344	0.000000
4088.500000	0.833656	0.000000
4089.000000	0.842234	0.000000
4089.500000	0.847305	0.000000
4090.000000	0.812177	0.000000
4090.500000	0.791648	0.000000
4091.000000	0.827105	0.000000
4091.500000	0.817781	0.000000
4092.000000	0.714466	0.000000
4092.500000	0.681558	0.000000
4093.000000	0.738871	0.000000
4093.500000	0.737697	0.000000
4094.000000	0.689341	0.000000
4094.500000	0.682562	0.000000
4095.000000	0.696416	0.000000
4095.500000	0.654099	0.000000
4096.000000	0.596152	0.000000
4096.500000	0.583105	0.000000
4097.000000	0.574915	0.000000
4097.500000	0.538942	0.000000
4098.000000	0.501709	0.000000
4098.500000	0.455848	0.000000
4099.000000	0.413152	0.000000
4099.500000	0.380843	0.000000
4100.000000	0.353724	0.000000
4100.500000	0.336362	0.000000
4101.000000	0.306644	0.000000
4101.500000	0.262418	0.000000
4102.000000	0.253845	0.000000
4102.500000	0.272039	0.000000
4103.000000	0.267294	0.000000
4103.500000	0.251854	0.000000
4104.000000	0.275662	0.000000
4104.500000	0.309734	0.000000
4105.000000	0.345109	0.000000
4105.500000	0.380663	0.000000
4106.000000	0.419556	0.000000
4106.500000	0.456084	0.000000
4107.000000	0.475480	0.000000
4107.500000	0.500208	0.000000
4108.000000	0.542795	0.000000
4108.500000	0.567067	0.000000
4109.000000	0.555372	0.000000
4109.500000	0.565650	0.000000
4110.000000	0.603242	0.000000
4110.500000	0.624202	0.000000
4111.000000	0.630962	0.000000
4111.500000	0.649360	0.000000
4112.000000	0.672133	0.000000
4112.500000	0.695759	0.000000
4113.000000	0.734141	0.000000
4113.500000	0.728821	0.000000
4114.000000	0.717970	0.000000
4114.500000	0.715805	0.000000
4115.000000	0.716560	0.000000
4115.500000	0.732686	0.000000
4116.000000	0.747844	0.000000
4116.500000	0.756585	0.000000
4117.000000	0.768757	0.000000
4117.500000	0.788861	0.000000
4118.000000	0.798159	0.000000
4118.500000	0.791156	0.000000
4119.000000	0.801370	0.000000
4119.500000	0.828824	0.000000
4120.000000	0.840231	0.000000
4120.500000	0.841112	0.000000
4121.000000	0.843653	0.000000
4121.500000	0.846906	0.000000
4122.000000	0.867087	0.000000
4122.500000	0.891322	0.000000
4123.000000	0.855182	0.000000
4123.500000	0.814027	0.000000
4124.000000	0.858695	0.000000
4124.500000	0.899864	0.000000
4125.000000	0.912972	0.000000
4125.500000	0.918580	0.000000
4126.000000	0.896318	0.000000
4126.500000	0.888254	0.000000
4127.000000	0.911486	0.000000
4127.500000	0.923682	0.000000
4128.000000	0.920103	0.000000
4128.500000	0.911654	0.000000
4129.000000	0.898533	0.000000
4129.500000	0.900195	0.000000
4130.000000	0.911311	0.000000
4130.500000	0.893507	0.000000
4131.000000	0.863731	0.000000
4131.500000	0.883386	0.000000
4132.000000	0.914923	0.000000
4132.500000	0.911290	0.000000
4133.000000	0.903855	0.000000
4133.500000	0.910792	0.000000
4134.000000	0.914953	0.000000
4134.500000	0.892875	0.000000
4135.000000	0.886984	0.000000
4135.500000	0.948816	0.000000
4136.000000	0.979930	0.000000
4136.500000	0.934803	0.000000
4137.000000	0.906529	0.000000
4137.500000	0.905125	0.000000
4138.000000	0.891169	0.000000
4138.500000	0.862361	0.000000
4139.000000	0.864977	0.000000
4139.500000	0.892294	0.000000
4140.000000	0.885794	0.000000
4140.500000	0.863638	0.000000
4141.000000	0.907464	0.000000
4141.500000	0.972669	0.000000
4142.000000	0.922076	0.000000
4142.500000	0.851255	0.000000
4143.000000	0.911219	0.000000
4143.500000	0.975297	0.000000
4144.000000	0.947227	0.000000
4144.500000	0.920277	0.000000
4145.000000	0.901337	0.000000
4145.500000	0.897295	0.000000
4146.000000	0.946290	0.000000
4146.500000	0.965113	0.000000
4147.000000	0.916895	0.000000
4147.500000	0.898032	0.000000
4148.000000	0.923085	0.000000
4148.500000	0.920531	0.000000
4149.000000	0.889300	0.000000
4149.500000	0.895030	0.000000
4150.000000	0.927538	0.000000
4150.500000	0.932063	0.000000
4151.000000	0.922740	0.000000
4151.500000	0.900215	0.000000
4152.000000	0.873457	0.000000
4152.500000	0.875131	0.000000
4153.000000	0.881995	0.000000
4153.500000	0.909248	0.000000
4154.000000	0.937022	0.000000
4154.500000	0.920013	0.000000
4155.000000	0.902545	0.000000
4155.500000	0.881339	0.000000
4156.000000	0.874211	0.000000
4156.500000	0.925695	0.000000
4157.000000	0.957439	0.000000
4157.500000	0.938295	0.000000
4158.000000	0.926998	0.000000
4158.500000	0.929354	0.000000
4159.000000	0.929390	0.000000
4159.500000	0.926589	0.000000
4160.000000	0.929654	0.000000
4160.500000	0.937823	0.000000
4161.000000	0.941852	0.000000
4161.500000	0.943331	0.000000
4162.000000	0.917436	0.000000
4162.500000	0.879943	0.000000
4163.000000	0.888178	0.000000
4163.500000	0.908877	0.000000
4164.000000	0.942604	0.000000
4164.500000	0.978315	0.000000
4165.000000	0.965145	0.000000
4165.500000	0.949654	0.000000
4166.000000	0.939865	0.000000
4166.500000	0.929928	0.000000
4167.000000	0.918888	0.000000
4167.500000	0.918243	0.000000
4168.000000	0.960346	0.000000
4168.500000	0.996017	0.000000
4169.000000	1.014800	0.000000
4169.500000	1.000927	0.000000
4170.000000	0.928070	0.000000
4170.500000	0.900247	0.000000
4171.000000	0.930672	0.000000
4171.500000	0.943855	0.000000
4172.000000	0.940823	0.000000
4172.500000	0.943504	0.000000
4173.000000	0.950087	0.000000
4173.500000	0.930657	0.000000
4174.000000	0.898559	0.000000
4174.500000	0.881331	0.000000
4175.000000	0.869037	0.000000
4175.500000	0.904955	0.000000
4176.000000	0.950889	0.000000
4176.500000	0.931132	0.000000
4177.000000	0.904495	0.000000
4177.500000	0.890998	0.000000
4178.000000	0.879542	0.000000
4178.500000	0.897340	0.000000
4179.000000	0.912484	0.000000
4179.500000	0.910412	0.000000
4180.000000	0.906399	0.000000
4180.500000	0.895044	0.000000
4181.000000	0.885097	0.000000
4181.500000	0.878707	0.000000
4182.000000	0.879043	0.000000
4182.500000	0.891421	0.000000
4183.000000	0.902431	0.000000
4183.500000	0.911643	0.000000
4184.000000	0.922002	0.000000
4184.500000	0.933483	0.000000
4185.000000	0.929617	0.000000
4185.500000	0.914589	0.000000
4186.000000	0.901751	0.000000
4186.500000	0.890080	0.000000
4187.000000	0.920054	0.000000
4187.500000	0.965928	0.000000
4188.000000	0.962215	0.000000
4188.500000	0.945765	0.000000
4189.000000	0.923869	0.000000
4189.500000	0.901128	0.000000
4190.000000	0.919165	0.000000
4190.500000	0.939660	0.000000
4191.000000	0.930309	0.000000
4191.500000	0.922657	0.000000
4192.000000	0.935024	0.000000
4192.500000	0.940219	0.000000
4193.000000	0.904036	0.000000
4193.500000	0.881659	0.000000
4194.000000	0.909191	0.000000
4194.500000	0.927800	0.000000
4195.000000	0.924098	0.000000
4195.500000	0.927129	0.000000
4196.000000	0.942488	0.000000
4196.500000	0.936639	0.000000
4197.000000	0.901716	0.000000
4197.500000	0.900970	0.000000
4198.000000	0.937205	0.000000
4198.500000	0.968039	0.000000
4199.000000	0.998219	0.000000
4199.500000	0.986517	0.000000
4200.000000	0.946523	0.000000
4200.500000	0.919119	0.000000
4201.000000	0.898195	0.000000
4201.500000	0.924898	0.000000
4202.000000	0.967250	0.000000
4202.500000	0.977689	0.000000
4203.000000	0.981060	0.000000
4203.500000	0.977890	0.000000
4204.000000	0.973847	0.000000
4204.500000	0.933943	0.000000
4205.000000	0.892649	0.000000
4205.500000	0.905772	0.000000
4206.000000	0.917948	0.000000
4206.500000	0.918466	0.000000
4207.000000	0.922064	0.000000
4207.500000	0.945078	0.000000
4208.000000	0.963269	0.000000
4208.500000	0.962209	0.000000
4209.000000	0.953973	0.000000
4209.500000	0.925542	0.000000
4210.000000	0.910498	0.000000
4210.500000	0.923470	0.000000
4211.000000	0.930793	0.000000
4211.500000	0.929062	0.000000
4212.000000	0.925112	0.000000
4212.500000	0.918392	0.000000
4213.000000	0.919618	0.000000
4213.500000	0.928627	0.000000
4214.000000	0.927105	0.000000
4214.500000	0.917469	0.000000
4215.000000	0.930752	0.000000
4215.500000	0.957860	0.000000
4216.000000	0.957795	0.000000
4216.500000	0.945115	0.000000
4217.000000	0.938940	0.000000
4217.500000	0.935034	0.000000
4218.000000	0.935699	0.000000
4218.500000	0.937508	0.000000
4219.000000	0.964895	0.000000
4219.500000	0.996571	0.000000
4220.000000	0.981065	0.000000
4220.500000	0.961074	0.000000
4221.000000	0.949682	0.000000
4221.500000	0.939541	0.000000
4222.000000	0.967035	0.000000
4222.500000	0.988746	0.000000
4223.000000	0.946429	0.000000
4223.500000	0.912197	0.000000
4224.000000	0.928914	0.000000
4224.500000	0.932790	0.000000
4225.000000	0.882789	0.000000
4225.500000	0.858119	0.000000
4226.000000	0.910716	0.000000
4226.500000	0.944934	0.000000
4227.000000	0.936245	0.000000
4227.500000	0.930074	0.000000
4228.000000	0.928406	0.000000
4228.500000	0.929180	0.000000
4229.000000	0.933431	0.000000
4229.500000	0.939323	0.000000
4230.000000	0.947107	0.000000
4230.500000	0.952045	0.000000
4231.000000	0.954230	0.000000
4231.500000	0.968414	0.000000
4232.000000	0.991879	0.000000
4232.500000	0.987689	0.000000
4233.000000	0.966059	0.000000
4233.500000	0.942866	0.000000
4234.000000	0.918809	0.000000
4234.500000	0.925831	0.000000
4235.000000	0.945119	0.000000
4235.500000	0.951231	0.000000
4236.000000	0.953236	0.000000
4236.500000	0.946008	0.000000
4237.000000	0.936611	0.000000
4237.500000	0.940601	0.000000
4238.000000	0.946607	0.000000
4238.500000	0.956164	0.000000
4239.000000	0.965995	0.000000
4239.500000	0.962103	0.000000
4240.000000	0.957550	0.000000
4240.500000	0.943600	0.000000
4241.000000	0.931722	0.000000
4241.500000	0.954535	0.000000
4242.000000	0.971580	0.000000
4242.500000	0.938141	0.000000
4243.000000	0.912219	0.000000
4243.500000	0.928791	0.000000
4244.000000	0.942967	0.000000
4244.500000	0.947075	0.000000
4245.000000	0.944428	0.000000
4245.500000	0.920289	0.000000
4246.000000	0.905687	0.000000
4246.500000	0.914921	0.000000
4247.000000	0.924948	0.000000
4247.500000	0.936545	0.000000
4248.000000	0.951199	0.000000
4248.500000	0.970955	0.000000
4249.000000	0.978895	0.000000
4249.500000	0.970301	0.000000
4250.000000	0.967131	0.000000
4250.500000	0.970318	0.000000
4251.000000	0.976942	0.000000
4251.500000	0.986960	0.000000
4252.000000	0.980790	0.000000
4252.500000	0.961100	0.000000
4253.000000	0.948398	0.000000
4253.500000	0.940612	0.000000
4254.000000	0.936749	0.000000
4254.500000	0.935206	0.000000
4255.000000	0.933464	0.000000
4255.500000	0.931622	0.000000
4256.000000	0.944338	0.000000
4256.500000	0.963020	0.000000
4257.000000	0.965241	0.000000
4257.500000	0.961960	0.000000
4258.000000	0.967011	0.000000
4258.500000	0.974292	0.000000
4259.000000	0.965166	0.000000
4259.500000	0.952629	0.000000
4260.000000	0.953212	0.000000
4260.500000	0.955813	0.000000
4261.000000	0.959804	0.000000
4261.500000	0.963943	0.000000
4262.000000	0.973474	0.000000
4262.500000	0.983337	0.000000
4263.000000	0.970863	0.000000
4263.500000	0.957435	0.000000
4264.000000	0.915359	0.000000
4264.500000	0.877278	0.000000
4265.000000	0.910750	0.000000
4265.500000	0.941627	0.000000
4266.000000	0.945805	0.000000
4266.500000	0.948808	0.000000
4267.000000	0.943545	0.000000
4267.500000	0.942755	0.000000
4268.000000	0.965549	0.000000
4268.500000	0.980225	0.000000
4269.000000	0.961149	0.000000
4269.500000	0.943521	0.000000
4270.000000	0.930819	0.000000
4270.500000	0.928512	0.000000
4271.000000	0.955533	0.000000
4271.500000	0.980717	0.000000
4272.000000	1.001491	0.000000
4272.500000	1.005899	0.000000
4273.000000	0.976717	0.000000
4273.500000	0.945471	0.000000
4274.000000	0.910568	0.000000
4274.500000	0.909431	0.000000
4275.000000	0.960722	0.000000
4275.500000	0.979471	0.000000
4276.000000	0.953851	0.000000
4276.500000	0.956865	0.000000
4277.000000	0.994307	0.000000
4277.500000	0.993437	0.000000
4278.000000	0.951807	0.000000
4278.500000	0.944864	0.000000
4279.000000	0.970645	0.000000
4279.500000	0.969489	0.000000
4280.000000	0.945762	0.000000
4280.500000	0.935011	0.000000
4281.000000	0.933918	0.000000
4281.500000	0.933249	0.000000
4282.000000	0.932860	0.000000
4282.500000	0.923395	0.000000
4283.000000	0.908600	0.000000
4283.500000	0.900749	0.000000
4284.000000	0.896506	0.000000
4284.500000	0.911350	0.000000
4285.000000	0.934968	0.000000
4285.500000	0.938275	0.000000
4286.000000	0.933369	0.000000
