	902.6204782306903	426.6166014932711	5.232294131040288e-06	6.286886047585357e-05
	941.1420575104344	4580.937342158326	5.90574934085545e-06	1.090792261678848e+23
	362.5762673900325	418.6981717805164	1.2326380773797147e-06	1.8547346291458368e-06
	260.7513502203573	278.1922806866245	2.0373303529618173e-06	2.52853418992275e-06
	270.7959220022184	355.14784027402925	6.931443846123673e-07	0.0014630110405067349
	564.9233458354595	341.1527871394219	5.085023720434423e-06	8.790561665443938e-07
	441.10866406661546	366.18486348533474	4.466865470243365e-06	2.0548892703938392e-06
	10.003823189307269	5.006631902192822	6.416728839092223e-07	2.110157754032719e-06
	30.996850413157205	144.3211521215692	8.811568273858496e-07	1.0590881529130841e-07
	26.356869969678627	183.98834471858362	4.782200745766502e-08	1.753563427631956e-07
	10.470336520368583	5.317359935143205	6.487234440576132e-06	3.913357109186621e-05
	91.2787199516168	127.00676505013018	1.8761362525543286e-06	9.489821244187079e-07
	401.4744274517445	99.47159546893619	5.193079869214262e-06	8.155303192499238e+22
	670.1014413642033	0.0	2.249004601983871e-06	8.318930172032823e-07
	10.0	0.0	1.2904726016086707e-06	3.3716600536073113e-06
	10.0108251276978	0.0	3.760008878857808e-06	7.494768206107929e-06
	256.67078089220445	1299.477155629024	8.049644759250185e-08	2148101268055897.0
	224.1390067300363	0.0	9.855646748615118e-08	4.528601104146788e+22
	10.017495693376901	0.0	3.556551333827664e-08	1.4943396009238666e-06
	13.701748241555904	229.15970330991962	6.994973956493287e-08	1.5973234979533327e-07
	316.28064420784324	116.77241530906346	5.652081414004805e-06	1.7768220683379391e-06
	366.6260066665422	-5.014291997515716	1.9338910582836303e-08	3.682906536201761e+21
	296.7391705710096	162.80667492819538	4.3397401040617825e-06	2.9202274782501673e-06
	405.4978913819348	198.33482045187873	2.9355969149209136e-06	2.393000751805374e-05
	241.09249996139405	109.6579914429133	1.6501184191578072e-06	2.555851395091076e-06
	9999.996050488264	-4999.994925598787	1.1833396898929712e-05	2.6360844011820366e+23
	10.16035399794768	151.58513082524334	6.623375360761836e-07	1.7191416991729808e-06
	110.00988126184713	0.0	1.3692230552266853e-06	8.105345619965922e-07
	432.48134162122597	0.0	1.8776359028242433e-06	8.31252168452846e-07
	237.17175182870704	293.95382032482013	8.212859199546381e-07	10.961910476389834
	94.51994313519943	106.63668409074809	8.446964521562811e-07	9.390809925350162e-06
	146.8654227887005	143.1472112661278	3.33103755084672e-06	1.3613460301707816e-06
	480.881237681803	0.0	1.2108584094679477e-06	1.430357329498571e-06
	10.012792888113339	4998.815704079833	2.4476945905691366e-06	5.660082257228372e-06
	10.0	0.0	7.089966163184518e-06	3.120365684172839e-05
	315.74742316621024	441.54506301371765	5.085805965273593e-07	1.2610198986658247e+21
	146.65797974170297	98.44774367408642	4.653546194952468e-06	1.4160950540420178e-06
	262.83646565366314	135.95894522250373	3.115877351248428e-06	1.7391266166641327e-06
	201.3999946264559	111.3777097354527	5.6300094274731305e-06	1.596099684613927e-06
	201.8972811350813	107.08818425950511	5.733827668091148e-07	9.58850706269603e+18
	263.85264318906786	4983.466794174522	3.2145185260693003e-07	1.963365007251607e+22
	9999.99742562814	-4999.997963496233	5.4960825661318825e-06	1.2824429597952794e+23
	219.62279630031617	153.25255671164552	1.7201410626663466e-06	2.6059707243382293e-05
	16.229117922990362	0.0	1.3232542298804287e-08	4.7911599379738295e-05
	191.07156443843311	0.0	1.4890902948433782e-06	2.0802866181556556e-06
	10.668299820235859	0.0	2.002965260207194e-06	1.1402072095796271e-05
	276.86252691389177	0.0	2.045534727814002e-08	4.64190105573346e+16
	159.1922679223904	0.0	8.993376506838604e-07	1.0126669133916858e-06
	9999.99677526915	-4999.994368708693	8.214591676899227e-06	1.7714048177872998e+23
	10.0	0.0	9.531248303975797e-08	5.046376394526617e-06
	9999.996900334565	-4999.996214266621	8.810442676584168e-06	1.367317562354929e+23
	11.072558792424857	0.0	9.095921577830394e-08	8.446280334705114e-06
	9999.99644127362	-4999.995165680938	1.0514763713358321e-05	1.7860228057795138e+23
	10000.0	0.0	6.904525655205982e-06	1.3141431499602768e+23
	103.52017409403253	50.702074827115524	5.829307475328722e-06	1.569328288728113e-06
	255.69328245029433	0.0	2.2068273221042072e-08	1918503177.700875
	9999.99738149137	-4999.997700538768	4.74147642246977e-06	1.1470953159022994e+23
	10.0	0.0	2.890701956414222e-06	1.5635767397768837e-05
	657.1213990041274	4685.169815154235	2.4665047996293435e-06	1.0027984630641065e-05
	10.0	0.0	5.26075051453198e-07	3.946158630451117e-06
	152.41999776282847	146.8625882258147	1.7478564905337806e-06	1.3025118570236144e-06
