    0.936113600486220943E+00   -0.212874830900184175E+01    0.176304264332056193E+01   -0.407478784774957692E+01    0.643302108181604737E+01   -0.128073620546318523E+01   -0.375731785957678028E+03
    0.100626455979425966E+01   -0.198367116379559327E+01    0.197552156896414655E+01   -0.425981476850212371E+01    0.637933780803422046E+01   -0.256356904001644681E+01   -0.375703149239471657E+03
    0.101305268789993441E+01   -0.201735478353486464E+01    0.189253748692373480E+01   -0.383139777510421897E+01    0.638154305046641923E+01   -0.111058545676221598E+01   -0.375567111456774512E+03
    0.101696543091455371E+01   -0.193456610544861007E+01    0.194568975464429261E+01   -0.404977417809578188E+01    0.640920325788355871E+01   -0.224857073333726509E+01   -0.375511653920667072E+03
    0.950250442795185002E+00   -0.208638996249080577E+01    0.179247190938522083E+01   -0.396958377036013310E+01    0.638338446306270413E+01   -0.205058968105624206E+01   -0.374666371046833433E+03
    0.941981998131653953E+00   -0.213659382695815747E+01    0.176943042923654081E+01   -0.405416467042760242E+01    0.640134135868579346E+01   -0.974706408815137593E+00   -0.374292725129339374E+03
    0.101395189169600997E+01   -0.194844804877278932E+01    0.199791650601452053E+01   -0.429299154567702512E+01    0.640007309683737269E+01   -0.214747535286585922E+01   -0.374188760745791342E+03
    0.998121306272927722E+00   -0.184827872416175509E+01    0.211854344621061541E+01   -0.400722155253542134E+01    0.639922365374664803E+01   -0.216094331291942554E+01   -0.373819679136456273E+03
    0.979994017313998711E+00   -0.206924925247962399E+01    0.182501002194843309E+01   -0.422405572881793390E+01    0.643286671036502256E+01   -0.202002965365333420E+01   -0.373697384244862519E+03
    0.925848584775651684E+00   -0.217157796308187301E+01    0.170308001914990914E+01   -0.402272560015739344E+01    0.639335331314253086E+01   -0.213248601286718653E+01   -0.373217658223845092E+03
    0.989218119107689198E+00   -0.203405801647758633E+01    0.184345815082805498E+01   -0.397224442197621741E+01    0.642905180889844008E+01   -0.294919310978858551E+01   -0.373114591229837345E+03
    0.100292317538783937E+01   -0.192085138765760455E+01    0.204379973751717392E+01   -0.395863103716430587E+01    0.643684545495428662E+01   -0.243580803257124101E+01   -0.373039496680227614E+03
    0.984419033408043820E+00   -0.201038703377035510E+01    0.190309366259098156E+01   -0.407311884160212578E+01    0.643698838964732900E+01   -0.280006620693779418E+01   -0.373033409365058617E+03
    0.972270792837200304E+00   -0.205719268778288811E+01    0.185526814580706834E+01   -0.432296695753675486E+01    0.640501519823638876E+01   -0.229658464884680269E+01   -0.372893989475247622E+03
    0.982746854195271524E+00   -0.210273720426105104E+01    0.176044056287345585E+01   -0.386677049369869597E+01    0.637553438628554758E+01   -0.268717568485545089E+01   -0.372845693892593829E+03
    0.954360507610625852E+00   -0.213040396676659682E+01    0.178216818840343061E+01   -0.423554516780169621E+01    0.636788626552964665E+01   -0.284440923548787916E+01   -0.372767698286597408E+03
    0.100163916773843198E+01   -0.197476348930849888E+01    0.197667447233077564E+01   -0.383301298960890424E+01    0.637538962700918166E+01   -0.231083721811105081E+01   -0.372651941236702726E+03
    0.958104500210029908E+00   -0.206803912795431355E+01    0.183889049230701973E+01   -0.397171163825295626E+01    0.635966449768126818E+01   -0.128374890234765537E+01   -0.372643311620239047E+03
    0.975060260654451394E+00   -0.208090808083211964E+01    0.183611831543316550E+01   -0.412406606740028803E+01    0.635563307711855074E+01   -0.233033628081863853E+01   -0.372634858818561497E+03
    0.963088826560119848E+00   -0.211384030574461868E+01    0.175154701222729825E+01   -0.392177242196228093E+01    0.642346451117253459E+01   -0.238034797305311052E+01   -0.372632854601718293E+03
    0.999720203393643647E+00   -0.197766256253270001E+01    0.198683232192096848E+01   -0.394083144473739289E+01    0.644194392167822460E+01   -0.134712586862983530E+01   -0.372631207599892832E+03
    0.988429100546828199E+00   -0.207019635612552566E+01    0.177443399584601913E+01   -0.404634900573866130E+01    0.640627132099377317E+01   -0.257960402194429372E+01   -0.372577106132532720E+03
    0.963680249216195328E+00   -0.210067227917520771E+01    0.186462672332677792E+01   -0.394212925193066788E+01    0.640250706406595604E+01   -0.261321214365751775E+01   -0.372486843927496977E+03
    0.100273695546568753E+01   -0.186531397251660991E+01    0.213543653100184683E+01   -0.394692394454928497E+01    0.635367977254384098E+01   -0.136509197143098060E+01   -0.372467802112881941E+03
    0.972328638060994788E+00   -0.193547701216916401E+01    0.207839626195787197E+01   -0.392637080694077500E+01    0.637815076188717356E+01   -0.229920118377477234E+01   -0.372453025250376868E+03
    0.981463425224326613E+00   -0.198705461892944157E+01    0.193488884645927062E+01   -0.410269255297531021E+01    0.642544909327083147E+01   -0.296063476750265497E+01   -0.372414754105236511E+03
    0.952894124865985237E+00   -0.206030503334446635E+01    0.189263407882218671E+01   -0.413818233267520341E+01    0.640774252303136027E+01   -0.121948351221042461E+01   -0.372406638549985530E+03
    0.101637882892165976E+01   -0.196866169129824975E+01    0.193025393180434124E+01   -0.396140260981148629E+01    0.641551995548582710E+01   -0.276415192014538036E+01   -0.372394259476786885E+03
    0.979996983206611549E+00   -0.215244133916194436E+01    0.171888651350496779E+01   -0.405351605648139302E+01    0.642251255663569864E+01   -0.175306183230605250E+01   -0.372361355336832105E+03
    0.988345696211287539E+00   -0.196096698031913697E+01    0.195372580596756751E+01   -0.417390330751974314E+01    0.638949606142308735E+01   -0.167398929539262253E+01   -0.372359104008217514E+03
    0.971316689727302673E+00   -0.203488322847890135E+01    0.189404647840760521E+01   -0.375897345972203922E+01    0.641575055079021261E+01   -0.111368959326080263E+01   -0.372329228177515063E+03
    0.984884058577907506E+00   -0.198583082978490211E+01    0.198006887360377193E+01   -0.377529666039255307E+01    0.641417966077796464E+01   -0.159631339246505854E+01   -0.372328739025687071E+03
    0.961071255535390190E+00   -0.204515397946989719E+01    0.185937296036784017E+01   -0.410669143968142691E+01    0.637831430640784713E+01   -0.259985616066979341E+01   -0.372261437148680955E+03
    0.990348482293441190E+00   -0.195497091968973535E+01    0.200904977278715480E+01   -0.427215324904263838E+01    0.640287249467714314E+01   -0.148261695709656571E+01   -0.372241670874166630E+03
    0.965485245957333316E+00   -0.206073392758264440E+01    0.183166801206111329E+01   -0.392315807144573192E+01    0.637123652788054340E+01   -0.166771270239443248E+01   -0.372140501966715306E+03
    0.932526752120565128E+00   -0.220376054944939703E+01    0.170109860690811798E+01   -0.384162505685356415E+01    0.640480845866100701E+01   -0.176250856111546628E+01   -0.372036480299822529E+03
    0.973964356584832380E+00   -0.209203623884139933E+01    0.180116862041395898E+01   -0.385535698805321037E+01    0.642780236397074223E+01   -0.163007270299343054E+01   -0.371988476611998806E+03
    0.976246742834885328E+00   -0.197460946384050651E+01    0.199667177359600001E+01   -0.419976906612676348E+01    0.641501861713605859E+01   -0.144985126565173328E+01   -0.371963378123286191E+03
    0.955158346428195415E+00   -0.207276229184761451E+01    0.184830807220570437E+01   -0.417161320071846387E+01    0.641684994215044391E+01   -0.257452101245302156E+01   -0.371950563384952090E+03
    0.978145408658920967E+00   -0.200365666364824158E+01    0.194738366024270748E+01   -0.401951983389707834E+01    0.639438219807768515E+01   -0.950611622072822904E+00   -0.371928342817147552E+03
    0.101786739563817674E+01   -0.197594173694868580E+01    0.193821021919226077E+01   -0.399875045108758265E+01    0.637558660988919979E+01   -0.228267775255613437E+01   -0.371918695551518226E+03
    0.956922079632962497E+00   -0.208731953229506839E+01    0.187021476895961980E+01   -0.401613067307466753E+01    0.636870277376660621E+01   -0.240144587267485132E+01   -0.371904014141109940E+03
    0.998985652305934391E+00   -0.199109605642296295E+01    0.188932754279711212E+01   -0.390847602550275663E+01    0.639891552376106354E+01   -0.134583393049726396E+01   -0.371900008526131273E+03
    0.976695521284521639E+00   -0.203763925182205963E+01    0.192784883059495260E+01   -0.417424840099072547E+01    0.640122251742733095E+01   -0.133273731224207337E+01   -0.371891396156922042E+03
    0.943949222685504630E+00   -0.209485240365226932E+01    0.182920324015905189E+01   -0.387897351925099798E+01    0.638555550180596487E+01   -0.295121570622681606E+01   -0.371857396074047756E+03
    0.970351108505179916E+00   -0.203891578445601507E+01    0.190923588856823789E+01   -0.413344256025502421E+01    0.636035537755262759E+01   -0.145407469216095997E+01   -0.371815687981220663E+03
    0.100191714494340234E+01   -0.188315335752015756E+01    0.209696268962942645E+01   -0.390135771298766532E+01    0.636680621787085421E+01   -0.266646246264943487E+01   -0.371777557889386856E+03
    0.969565178416106566E+00   -0.214336956673507117E+01    0.172306215949292696E+01   -0.392682493041373970E+01    0.642473877417452055E+01   -0.259613209620806806E+01   -0.371693652715459393E+03
    0.100102546902120748E+01   -0.192426038561466406E+01    0.208458020470043826E+01   -0.400273913513990731E+01    0.636611367312558230E+01   -0.126648585648967105E+01   -0.371664484897080854E+03
    0.992348383155924996E+00   -0.207235373534829392E+01    0.182188488911473057E+01   -0.420218584589130195E+01    0.638025874447653063E+01   -0.288349190184283355E+01   -0.371629304499958664E+03
    0.987421298268049252E+00   -0.201538252052812439E+01    0.195461047690398160E+01   -0.391860259511897357E+01    0.642078411765339840E+01   -0.292405762693396643E+01   -0.371625152402145943E+03
    0.979670924437607393E+00   -0.212403796939959744E+01    0.177438951461461025E+01   -0.411742486542755337E+01    0.641340787759171693E+01   -0.294638637083260324E+01   -0.371611126498480928E+03
    0.100519901795044397E+01   -0.197059419077875830E+01    0.198709112771735530E+01   -0.399136531065849809E+01    0.642441953353843331E+01   -0.105908068406931477E+01   -0.371603085274782586E+03
    0.101227998094537330E+01   -0.199759000514067075E+01    0.188863112099688979E+01   -0.401745287505036064E+01    0.637807652854146490E+01   -0.170115910740714193E+01   -0.371568739021051783E+03
    0.997127402824221853E+00   -0.191927196686596702E+01    0.209727805904520404E+01   -0.384008496194351423E+01    0.640585009233676761E+01   -0.181348367619778683E+01   -0.371520527127775154E+03
    0.963163424130270229E+00   -0.204747294090553655E+01    0.189209185625438381E+01   -0.392194948797689857E+01    0.636649818198446127E+01   -0.239233016879408922E+01   -0.371519224454328594E+03
    0.982616074031509523E+00   -0.194835886294597671E+01    0.202483648709523401E+01   -0.387129906649270961E+01    0.643445585375861118E+01   -0.102528812391324875E+01   -0.371475023992818137E+03
    0.101350427791251363E+01   -0.197782130361909481E+01    0.197379896582335124E+01   -0.404204894977491680E+01    0.640011327035937772E+01   -0.254583827550103292E+01   -0.371471337646933364E+03
    0.987794882539027697E+00   -0.192868239558049659E+01    0.206223469404392468E+01   -0.380200674878871503E+01    0.638547424344181991E+01   -0.167600858202054637E+01   -0.371469833593320345E+03
    0.978517875841850682E+00   -0.201159738278471600E+01    0.198340868974167095E+01   -0.388153072861045700E+01    0.640043745352797711E+01   -0.179126615866906747E+01   -0.371468634539390848E+03
    0.973466125249778713E+00   -0.208242278586949237E+01    0.184350840525866411E+01   -0.425521279544663233E+01    0.639339820175517115E+01   -0.271892851453171769E+01   -0.371449931363880921E+03
    0.982377083864666378E+00   -0.203398710507473091E+01    0.188509900680799869E+01   -0.412957225321841559E+01    0.637308339049426564E+01   -0.112069081252384484E+01   -0.371427965877560666E+03
    0.987667282412634684E+00   -0.198707497855368764E+01    0.195338666269408567E+01   -0.392838134963036278E+01    0.641060290389099574E+01   -0.928690407414962227E+00   -0.371418893851709527E+03
    0.973305146787917685E+00   -0.211479171138332234E+01    0.180241863871477359E+01   -0.406524823639318633E+01    0.636779197457112112E+01   -0.258374416985507338E+01   -0.371414065385108017E+03
    0.100638102074089453E+01   -0.204111166898696705E+01    0.184662344102820697E+01   -0.400283849052935015E+01    0.641535314098781662E+01   -0.166459833061924312E+01   -0.371410985380176385E+03
    0.968097002745446300E+00   -0.203878706276320099E+01    0.185696995162164602E+01   -0.408752645820113525E+01    0.638050224686096623E+01   -0.193607204599180993E+01   -0.371370006751369090E+03
    0.959332339005633639E+00   -0.218918768285001875E+01    0.165009017314425543E+01   -0.386396406237331380E+01    0.639490984159602327E+01   -0.278931110956892736E+01   -0.371356404157134705E+03
    0.955463618942377746E+00   -0.213005856212651423E+01    0.175523354625028971E+01   -0.394045975625222589E+01    0.642782607781192272E+01   -0.198737918675806613E+01   -0.371347626096203669E+03
    0.973283423639178302E+00   -0.213995926142921267E+01    0.169876834795944487E+01   -0.411006166637985881E+01    0.640420567827625575E+01   -0.128271247627145391E+01   -0.371342383232869850E+03
    0.952693123693626021E+00   -0.216980924757278526E+01    0.173898885215384236E+01   -0.419234370137417844E+01    0.639509703879270930E+01   -0.256328008713191080E+01   -0.371335161057772609E+03
    0.100129264640844884E+01   -0.202964804159545764E+01    0.188556606040791586E+01   -0.398908081977854501E+01    0.642490612605757860E+01   -0.171527654354571224E+01   -0.371315214481006990E+03
    0.995652991908803298E+00   -0.197432333004232596E+01    0.200848428206681806E+01   -0.413686870388277939E+01    0.640491452587486432E+01   -0.270419385169934046E+01   -0.371287168206126239E+03
    0.955026159428302712E+00   -0.203487067121414089E+01    0.193442445739550606E+01   -0.410474588950779395E+01    0.640927156442306156E+01   -0.141801209016380980E+01   -0.371259455431511185E+03
