    0.224475482106208801E+02    0.415431320667266846E+00    0.193271683312876097E+01   -0.179594999551773071E+01    0.772692823410034180E+01   -0.556244909763336182E+00   -0.162106771489727008E+07   -0.609646350544151083E+01    1
    0.248074430227279663E+02   -0.689690369367599487E+01    0.169559721756394643E+01    0.771452486515045166E+00    0.792393326759338379E+01   -0.134164470434188843E+01   -0.158855081319114403E+07   -0.609896350544150234E+01    1
    0.225687226653099060E+02   -0.276109659671783447E+01    0.182732267106128776E+01    0.668407082557678223E+00    0.771598494052886963E+01   -0.635661363601684570E+00   -0.143419486002877727E+07   -0.610146350544149918E+01    1
    0.232535773515701294E+02   -0.706764048337936401E+01    0.175703875585325919E+01    0.596659183502197266E+00    0.777016568183898926E+01   -0.293490868806838989E+01   -0.133750527442442137E+07   -0.610396350544150579E+01    1
    0.246918556094169617E+02   -0.191829442977905273E+00    0.200404494441752767E+01    0.465181469917297363E+00    0.703019130229949951E+01   -0.705645918846130371E+00   -0.133569756823339476E+07   -0.610646350544152394E+01    1
    0.204421943426132202E+02   -0.929072380065917969E+00    0.205676159374652912E+01   -0.327620685100555420E+00    0.689872658252716064E+01   -0.137817835807800293E+01   -0.130487220622408018E+07   -0.610896350544153233E+01    1
    0.207337811589241028E+02   -0.783938765525817871E+00    0.200669284480922583E+01   -0.575192970037460327E+01    0.721108460426330566E+01   -0.212724941968917847E+01   -0.128098617766296351E+07   -0.611146350544151318E+01    1
    0.204584437608718872E+02   -0.886411786079406738E+00    0.174617433559484470E+01   -0.983577579259872437E+01    0.717288565635681152E+01   -0.226025694608688354E+01   -0.112964846224601986E+07   -0.611396350544150202E+01    1
    0.249789115786552429E+02   -0.201091241836547852E+01    0.199451138665933403E+01    0.403550922870635986E+00    0.712089562416076660E+01   -0.293931823968887329E+01   -0.112324657846177649E+07   -0.611646350544151840E+01    1
    0.241228172183036804E+02   -0.687334614992141724E+01    0.171866402013584740E+01    0.496075749397277832E+00    0.775072920322418213E+01   -0.127236789464950562E+01   -0.107434878921668557E+07   -0.611896350544151613E+01    1
    0.217555707693099976E+02   -0.837012416124343872E+01    0.192457325713050542E+01    0.348101854324340820E+00    0.698442375659942627E+01   -0.390476346015930176E+00   -0.104379645721368620E+07   -0.612146350544151030E+01    1
    0.214643108844757080E+02   -0.861022293567657471E+01    0.183117298008450891E+01    0.337118387222290039E+00    0.693807184696197510E+01   -0.210499942302703857E+00   -0.102626287772170815E+07   -0.612396350544150803E+01    1
    0.209780499339103699E+02   -0.825457215309143066E+00    0.191237876952336694E+01   -0.875913572311401367E+01    0.701185357570648193E+01   -0.291233915090560913E+01   -0.966365379637909704E+06   -0.612646350544151108E+01    1
    0.209487268328666687E+02   -0.503764963150024414E+01    0.177132747010712954E+01    0.620580613613128662E+00    0.790497183799743652E+01   -0.825346112251281738E-01   -0.937961895570198307E+06   -0.612896350544151858E+01    1
    0.223874574899673462E+02    0.104890704154968262E+00    0.195854379701690906E+01   -0.257110399007797241E+01    0.656224107742309570E+01   -0.100686085224151611E+01   -0.873404214734620531E+06   -0.613146350544150476E+01    1
    0.244783020019531250E+02   -0.912871509790420532E+01    0.202261147383367046E+01    0.165653169155120850E+00    0.643593394756317139E+01   -0.107286179065704346E+01   -0.851000999185633496E+06   -0.613396350544150160E+01    1
    0.211704072356224060E+02   -0.951320332288742065E+01    0.199515600583260588E+01    0.224281489849090576E+00    0.687447333335876465E+01   -0.105750077962875366E+01   -0.823759557259927271E+06   -0.613646350544149932E+01    1
    0.207456165552139282E+02   -0.115606796741485596E+01    0.187417855206458572E+01   -0.233411490917205811E+00    0.715472435951232910E+01   -0.234930610656738281E+01   -0.779878130361031857E+06   -0.613896350544150327E+01    1
    0.205621296167373657E+02   -0.145084935426712036E+01    0.181664346428824897E+01    0.824012160301208496E-01    0.748092293739318848E+01   -0.207947140932083130E+01   -0.746178355254928465E+06   -0.614146350544151343E+01    1
    0.213032308220863342E+02   -0.117254251241683960E+01    0.179223338797671761E+01   -0.624360442161560059E-01    0.679263317584991455E+01   -0.202989238500595093E+01   -0.742464535723274807E+06   -0.614396350544152714E+01    1
    0.211862340569496155E+02   -0.338554131984710693E+01    0.197040968628317437E+01    0.916524529457092285E-01    0.643468856811523438E+01   -0.232372516393661499E+01   -0.703343231037480058E+06   -0.614646350544152309E+01    1
    0.243662291765213013E+02   -0.792830973863601685E+01    0.203802770897148333E+01    0.289528608322143555E+00    0.781864488124847412E+01   -0.209048581123352051E+01   -0.656929569256693125E+06   -0.614896350544151282E+01    1
    0.227035146951675415E+02   -0.831193840503692627E+01    0.193414661674379484E+01    0.363463163375854492E-01    0.638382673263549805E+01   -0.247845894098281860E+01   -0.653311203808509628E+06   -0.615146350544152742E+01    1
    0.222710067033767700E+02   -0.313870573043823242E+01    0.145097386855117350E+01    0.339538395404815674E+00    0.785615122318267822E+01   -0.967641592025756836E+00   -0.624294046721440624E+06   -0.615396350544151360E+01    1
    0.204716217517852783E+02   -0.295780175924301147E+01    0.184210890066345723E+01    0.238425850868225098E+00    0.767540848255157471E+01   -0.253241729736328125E+01   -0.609283341511302395E+06   -0.615646350544150067E+01    1
    0.223876371979713440E+02   -0.826354283094406128E+01    0.152635970245325114E+01    0.132690966129302979E+00    0.721469902992248535E+01   -0.241055613756179810E+01   -0.589670342026945902E+06   -0.615896350544150195E+01    1
    0.238376808166503906E+02   -0.854712831974029541E+01    0.205296047049936448E+01    0.103232562541961670E+00    0.714126682281494141E+01   -0.202343255281448364E+01   -0.568758011520079919E+06   -0.616146350544151922E+01    1
    0.208794552087783813E+02   -0.217819130420684814E+01    0.177447932052038526E+01    0.381704628467559814E+00    0.788207507133483887E+01   -0.265225768089294434E+00   -0.566845276520254556E+06   -0.616396350544152849E+01    1
    0.200948426127433777E+02   -0.606773257255554199E+01    0.187194591312884273E+01    0.538909435272216797E-02    0.665747785568237305E+01   -0.317323207855224609E+00   -0.543233984847893124E+06   -0.616646350544150668E+01    1
    0.223547878861427307E+02   -0.226253747940063477E+00    0.176035799806776283E+01   -0.249651646614074707E+01    0.717489016056060791E+01   -0.148851406574249268E+01   -0.520975898240275448E+06   -0.616896350544149996E+01    1
    0.200762701034545898E+02   -0.443919950723648071E+01    0.186041658349884664E+01   -0.731447935104370117E-01    0.638723468780517578E+01   -0.705708324909210205E+00   -0.497725014782149752E+06   -0.617146350544152167E+01    1
    0.249676871299743652E+02   -0.733386498689651489E+01    0.182682192690529410E+01   -0.275527834892272949E-01    0.674604690074920654E+01   -0.227663701772689819E+01   -0.496473415678855847E+06   -0.617396350544153449E+01    1
    0.228005856275558472E+02    0.169534623622894287E+00    0.183441221072598371E+01   -0.819283479452133179E+01    0.793724322319030762E+01   -0.708307564258575439E+00   -0.477830960032915405E+06   -0.617646350544151179E+01    1
    0.201308983564376831E+02   -0.478471779823303223E+01    0.199280663572054828E+01    0.114755630493164062E+00    0.759548103809356689E+01   -0.170002019405364990E+01   -0.474228081139308924E+06   -0.617896350544150152E+01    1
    0.224760228395462036E+02   -0.237762200832366943E+01    0.193312140877477945E+01    0.860834121704101562E-02    0.717208302021026611E+01   -0.692004740238189697E+00   -0.435048767704760190E+06   -0.618146350544150103E+01    1
    0.232708394527435303E+02    0.647487223148345947E+00    0.194208895218938027E+01   -0.130115765333175659E+01    0.709135460853576660E+01   -0.227005362510681152E+00   -0.434786381867706252E+06   -0.618396350544151829E+01    1
    0.241914784908294678E+02   -0.285237896442413330E+01    0.190490491690970676E+01   -0.248646140098571777E-01    0.714330923557281494E+01   -0.257517296075820923E+01   -0.424216145178057428E+06   -0.618646350544152934E+01    1
    0.212934756278991699E+02   -0.296542173624038696E+01    0.196788470612157917E+01    0.110965967178344727E+00    0.780978739261627197E+01   -0.119910693168640137E+01   -0.422671995045397896E+06   -0.618896350544151730E+01    1
    0.245409101247787476E+02   -0.593633812665939331E+01    0.184546768432890596E+01   -0.186342954635620117E+00    0.631554627418518066E+01   -0.257489061355590820E+01   -0.412663435128467390E+06   -0.619146350544153012E+01    1
    0.228508481383323669E+02   -0.682354158163070679E+01    0.181809831429306490E+01   -0.430470705032348633E-02    0.739322078227996826E+01   -0.200257676839828491E+01   -0.403960209119759966E+06   -0.619396350544153673E+01    1
    0.235478132963180542E+02   -0.130519515275955200E+01    0.208878298316982258E+01    0.531722903251647949E-01    0.762484908103942871E+01   -0.191698551177978516E+01   -0.400856166991498671E+06   -0.619646350544151137E+01    1
    0.240893578529357910E+02   -0.893481153249740601E+01    0.201852581534373199E+01   -0.842370986938476562E-01    0.699411153793334961E+01   -0.911479353904724121E+00   -0.397595218758026022E+06   -0.619896350544150465E+01    1
    0.216783031821250916E+02   -0.845934510231018066E+00    0.189310711025514800E+01   -0.793479412794113159E+01    0.687304568290710449E+01   -0.173632961511611938E+01   -0.385956108992003079E+06   -0.620146350544151748E+01    1
    0.207399320602416992E+02   -0.129698902368545532E+01    0.168200163812823034E+01   -0.618112874031066895E+01    0.731205546855926514E+01   -0.159711778163909912E+00   -0.380782409208702156E+06   -0.620396350544150987E+01    1
    0.247165709733963013E+02   -0.165651261806488037E+00    0.175224832256617669E+01   -0.261559247970581055E+00    0.615605533123016357E+01   -0.117901289463043213E+01   -0.373853105103457114E+06   -0.620646350544149783E+01    1
    0.238542389869689941E+02   -0.978687733411788940E+01    0.197524592267284005E+01   -0.123279809951782227E+00    0.684176468849182129E+01   -0.148330092430114746E+00   -0.372368098047070322E+06   -0.620896350544150710E+01    1
    0.222045269608497620E+02   -0.454192161560058594E+00    0.188001376119371488E+01   -0.861604905128479004E+01    0.651329326629638672E+01   -0.229804962873458862E+01   -0.370693290979963902E+06   -0.621146350544150838E+01    1
    0.208852565288543701E+02   -0.127895796298980713E+01    0.188732900491342348E+01   -0.914446318149566650E+01    0.606007039546966553E+01   -0.193740177154541016E+01   -0.362302359488189919E+06   -0.621396350544150700E+01    1
    0.225776141881942749E+02   -0.228792428970336914E+00    0.173132229630148182E+01   -0.122176617383956909E+01    0.752489244937896729E+01   -0.366960167884826660E-01   -0.357210838732310978E+06   -0.621646350544150472E+01    1
    0.234354561567306519E+02   -0.774324107170104980E+01    0.166742653798025375E+01   -0.112579584121704102E+00    0.739687144756317139E+01   -0.820287644863128662E+00   -0.321854480071137310E+06   -0.621896350544153709E+01    1
    0.220864480733871460E+02   -0.726131588220596313E+01    0.192650312744961272E+01   -0.306229412555694580E+00    0.622104573249816895E+01   -0.225147664546966553E+00   -0.319097854237832478E+06   -0.622146350544152416E+01    1
    0.243755474686622620E+02   -0.459093290567398071E+01    0.211053066500502062E+01   -0.150765359401702881E+00    0.729973375797271729E+01   -0.208495348691940308E+01   -0.308266581650954613E+06   -0.622396350544153076E+01    1
    0.213533893227577209E+02   -0.796248292922973633E+01    0.189659422099497155E+01   -0.560768842697143555E-01    0.771305179595947266E+01   -0.698803424835205078E+00   -0.299660386503307964E+06   -0.622646350544153204E+01    1
    0.248508667945861816E+02   -0.787333208322525024E+01    0.213792506024155626E+01   -0.375443220138549805E+00    0.602206766605377197E+01   -0.224759280681610107E+00   -0.294963518029320927E+06   -0.622896350544151112E+01    1
    0.209241175651550293E+02   -0.136944437026977539E+01    0.187304521364219956E+01   -0.489650499820709229E+01    0.650661075115203857E+01   -0.120840132236480713E+01   -0.284645952666459780E+06   -0.623146350544149907E+01    1
    0.213244184851646423E+02   -0.119119381904602051E+01    0.198733287100920220E+01   -0.727617752552032471E+01    0.732907104492187500E+01   -0.209103637933731079E+01   -0.282903845179061755E+06   -0.623396350544151101E+01    1
    0.200870063900947571E+02   -0.158979296684265137E+01    0.212183511862373475E+01   -0.192447596788406372E+01    0.680359423160552979E+01   -0.289764010906219482E+01   -0.275730391712109442E+06   -0.623646350544152739E+01    1
    0.215402522683143616E+02   -0.695529270172119141E+01    0.201978845542429353E+01   -0.223470509052276611E+00    0.723085772991180420E+01   -0.113282060623168945E+01   -0.266485697327731992E+06   -0.623896350544154199E+01    1
    0.217872777581214905E+02   -0.354377812147140503E+01    0.222724852384530037E+01   -0.286158621311187744E+00    0.672543370723724365E+01   -0.997813045978546143E+00   -0.266463480143658468E+06   -0.624146350544154416E+01    1
    0.234363546967506409E+02    0.558055102825164795E+00    0.182198663503600855E+01   -0.742969363927841187E+01    0.615171420574188232E+01   -0.179415410757064819E+01   -0.252730038722519297E+06   -0.624396350544154188E+01    1
    0.211867853999137878E+02   -0.132446080446243286E+01    0.186922381169027019E+01   -0.405464375019073486E+01    0.694607663154602051E+01   -0.314966619014739990E+00   -0.248100447703504615E+06   -0.624646350544154139E+01    1
    0.243239775300025940E+02   -0.126900517940521240E+01    0.216482067880693529E+01   -0.199864447116851807E+00    0.760740959644317627E+01   -0.280043399333953857E+01   -0.241784220407067449E+06   -0.624896350544154089E+01    1
    0.234096679091453552E+02    0.614945948123931885E+00    0.198084009004216677E+01   -0.864802318811416626E+01    0.777676451206207275E+01   -0.123051542043685913E+01   -0.241520168399152695E+06   -0.625146350544151908E+01    1
    0.223128256201744080E+02   -0.432830393314361572E+00    0.218896681793394210E+01   -0.653031277656555176E+01    0.703261637687683105E+01   -0.151749479770660400E+01   -0.237481380805083551E+06   -0.625396350544150437E+01    1
    0.225877958536148071E+02   -0.466408908367156982E+00    0.207810918706643699E+01   -0.613891720771789551E+00    0.703608286380767822E+01   -0.243035960197448730E+01   -0.235463147703270719E+06   -0.625646350544151275E+01    1
    0.221896967291831970E+02   -0.492514121532440186E+01    0.202614744286382908E+01   -0.351343452930450439E+00    0.675998413562774658E+01   -0.103584140539169312E+01   -0.231896105381179339E+06   -0.625896350544152913E+01    1
    0.214644914865493774E+02   -0.692911648750305176E+01    0.178056071767799495E+01   -0.182639837265014648E+00    0.780068886280059814E+01   -0.121891146898269653E+01   -0.231829600117571885E+06   -0.626146350544153396E+01    1
    0.213435012102127075E+02   -0.126913040876388550E+01    0.198857652518598815E+01   -0.864736688137054443E+01    0.755626940727233887E+01   -0.783857703208923340E+00   -0.229682933844123880E+06   -0.626396350544151304E+01    1
    0.220438420772552490E+02   -0.504560661315917969E+01    0.191285509437457391E+01   -0.240800023078918457E+00    0.754797399044036865E+01   -0.153013443946838379E+01   -0.219487603303298762E+06   -0.626646350544151076E+01    1
    0.210794150829315186E+02   -0.143887126445770264E+01    0.187349766927483574E+01   -0.306064850091934204E+01    0.695987224578857422E+01   -0.103585481643676758E+00   -0.211754979853530065E+06   -0.626896350544153069E+01    1
    0.247466784715652466E+02   -0.435614162683486938E+01    0.177384195995951499E+01   -0.514127850532531738E+00    0.630386912822723389E+01   -0.667393863201141357E+00   -0.202615696885053505E+06   -0.627146350544152575E+01    1
    0.231640836596488953E+02   -0.374156510829925537E+01    0.209360731212101259E+01   -0.466958999633789062E+00    0.650964224338531494E+01   -0.283370733261108398E+00   -0.194938186210555607E+06   -0.627396350544150305E+01    1
    0.203472313284873962E+02   -0.834148073196411133E+01    0.177762356701795921E+01   -0.504854321479797363E+00    0.655535769462585449E+01   -0.131852155923843384E+01   -0.189430579079470568E+06   -0.627646350544151854E+01    1
    0.235230830311775208E+02   -0.667264151573181152E+01    0.206762847512555004E+01   -0.389791488647460938E+00    0.735891544818878174E+01   -0.291828274726867676E+01   -0.183083984627523518E+06   -0.627896350544151893E+01    1
    0.233264172077178955E+02    0.404436707496643066E+00    0.200696342379297565E+01   -0.465058010816574097E+01    0.615373432636260986E+01   -0.244651579856872559E+01   -0.178992679199582373E+06   -0.628146350544150600E+01    1
    0.236541166901588440E+02   -0.254098594188690186E+00    0.170945772653383510E+01   -0.435132384300231934E+00    0.744276416301727295E+01   -0.155385392904281616E+01   -0.160944994414194865E+06   -0.628396350544150373E+01    1
    0.206250661611557007E+02   -0.923876285552978516E+01    0.190548467891789608E+01   -0.580736756324768066E+00    0.679673659801483154E+01   -0.127431017160415649E+01   -0.151894700155834813E+06   -0.628646350544151566E+01    1
    0.234726893901824951E+02    0.532869577407836914E+00    0.202992551573182078E+01   -0.812860786914825439E+01    0.705031406879425049E+01   -0.332482337951660156E+00   -0.150352551994784997E+06   -0.628896350544151872E+01    1
    0.233520376682281494E+02   -0.750726175308227539E+01    0.193205067196106106E+01   -0.704330265522003174E+00    0.612478888034820557E+01   -0.813267409801483154E+00   -0.147517582358390442E+06   -0.629146350544151289E+01    1
    0.237877255678176880E+02    0.750406742095947266E+00    0.174084254696533303E+01   -0.241792815923690796E+01    0.741037464141845703E+01   -0.242543596029281616E+01   -0.139203993332170008E+06   -0.629396350544151328E+01    1
    0.232986798882484436E+02    0.752369165420532227E-01    0.175882902237295458E+01   -0.160946708917617798E+01    0.783497738838195801E+01   -0.223933124542236328E+01   -0.138220354752929648E+06   -0.629646350544151456E+01    1
    0.211348810791969299E+02   -0.160173368453979492E+01    0.194628739158130237E+01   -0.439665561914443970E+01    0.690226936340332031E+01   -0.417288780212402344E+00   -0.135674486118618574E+06   -0.629896350544151140E+01    1
    0.216446563601493835E+02   -0.135925555229187012E+01    0.164094875191613565E+01   -0.363304042816162109E+01    0.664250147342681885E+01   -0.172615796327590942E+01   -0.135360536321945314E+06   -0.630146350544151979E+01    1
    0.220181250572204590E+02   -0.889107370376586914E+01    0.180390054315766735E+01   -0.728016972541809082E+00    0.654087996482849121E+01   -0.258829200267791748E+01   -0.122884599140387741E+06   -0.630396350544154327E+01    1
    0.202435225248336792E+02   -0.190646195411682129E+01    0.210534272872012984E+01   -0.623578643798828125E+01    0.759598410129547119E+01   -0.139059162139892578E+01   -0.122344780694594680E+06   -0.630646350544153300E+01    1
    0.235471206903457642E+02    0.441381335258483887E+00    0.188331134557754298E+01   -0.724329924583435059E+01    0.643122065067291260E+01   -0.181024646759033203E+01   -0.121599947626688168E+06   -0.630896350544153339E+01    1
    0.243627396225929260E+02   -0.184247958660125732E+01    0.180002597577911971E+01   -0.728653609752655029E+00    0.667610311508178711E+01   -0.225988125801086426E+01   -0.115583963015927831E+06   -0.631146350544152401E+01    1
    0.238060027360916138E+02   -0.387248617410659790E+01    0.197951537952619905E+01   -0.583176434040069580E+00    0.748175168037414551E+01   -0.696834683418273926E+00   -0.112364686094564357E+06   -0.631396350544150398E+01    1
    0.238224625587463379E+02    0.865950822830200195E+00    0.193818973896751445E+01   -0.682793903350830078E+01    0.611330640316009521E+01   -0.191759026050567627E+01   -0.110288262805786813E+06   -0.631646350544151769E+01    1
    0.201336276531219482E+02   -0.193841969966888428E+01    0.177102223594960040E+01   -0.761789959669113159E+01    0.681262648105621338E+01   -0.217464011907577515E+01   -0.107496713913080486E+06   -0.631896350544152607E+01    1
    0.214346867799758911E+02   -0.359647083282470703E+01    0.213849272901458676E+01   -0.794159710407257080E+00    0.615298140048980713E+01   -0.933878123760223389E+00   -0.107241786225587479E+06   -0.632146350544152202E+01    1
    0.200588175654411316E+02   -0.193722969293594360E+01    0.162042872770927016E+01   -0.352503895759582520E+01    0.654136967658996582E+01   -0.248390686511993408E+01   -0.106761778179821864E+06   -0.632396350544152774E+01    1
    0.226406237483024597E+02   -0.578779637813568115E+00    0.198500619671796152E+01   -0.162291580438613892E+01    0.766824626922607422E+01   -0.621330499649047852E+00   -0.101589516787422908E+06   -0.632646350544152636E+01    1
