    0.100138773253921620E+01   -0.370529098600650286E+01   -0.381932542287647948E+04
    0.100058341380580473E+01   -0.369374168920158663E+01   -0.381929613861853022E+04
    0.100117398146041237E+01   -0.372919648084730060E+01   -0.381927210635189567E+04
    0.100071061198445710E+01   -0.369553468890591486E+01   -0.381920998751309708E+04
    0.100103650453101212E+01   -0.373099893191427334E+01   -0.381920631560536003E+04
    0.100102433283307968E+01   -0.373111822582083263E+01   -0.381919548183509050E+04
    0.100106881666032788E+01   -0.370040287799510814E+01   -0.381918724191960291E+04
    0.100146034199827705E+01   -0.372145938802906340E+01   -0.381917586319318798E+04
    0.100053859742695739E+01   -0.373722335179182785E+01   -0.381917202957501377E+04
    0.100152618641439006E+01   -0.371717942759010445E+01   -0.381915814749425726E+04
    0.100149618145738484E+01   -0.371173326827414929E+01   -0.381913112026575709E+04
    0.100017836545403149E+01   -0.369043383325624674E+01   -0.381913006746503379E+04
    0.100121185117699141E+01   -0.372728301345414792E+01   -0.381910957517195357E+04
    0.100051206616636312E+01   -0.373723580272122646E+01   -0.381910883486251032E+04
    0.100132355150565111E+01   -0.372476460472569748E+01   -0.381910611785946867E+04
    0.100148320866272544E+01   -0.371184906268855475E+01   -0.381909476332861641E+04
    0.100148155570334829E+01   -0.371778559699902367E+01   -0.381906159963655273E+04
    0.100073016099552525E+01   -0.373436291833735812E+01   -0.381904714756778503E+04
    0.100128090026530714E+01   -0.372517913624171282E+01   -0.381904202135142532E+04
    0.100144539444867076E+01   -0.371116000182502415E+01   -0.381902869615262989E+04
    0.100076014891556175E+01   -0.373388092468383892E+01   -0.381902844429578317E+04
    0.100136713063483773E+01   -0.372256877366981875E+01   -0.381902262746174802E+04
    0.100122289529017205E+01   -0.372631956597290159E+01   -0.381902195874032350E+04
    0.100147499957461950E+01   -0.371608969607198958E+01   -0.381901586088402928E+04
    0.100132270911515686E+01   -0.372379952906947320E+01   -0.381901371121123611E+04
    0.100143932350411324E+01   -0.371127618111883439E+01   -0.381900869265860592E+04
    0.100020256670857077E+01   -0.369112007608970139E+01   -0.381900719324211559E+04
    0.100010483890861823E+01   -0.374091316952535013E+01   -0.381898845597555555E+04
    0.100010189112624293E+01   -0.369028780255904110E+01   -0.381898146602154566E+04
    0.100122795278184729E+01   -0.372582312641327817E+01   -0.381897894915928509E+04
    0.100073211543731455E+01   -0.373397356792537671E+01   -0.381897650360598891E+04
    0.100124404846669002E+01   -0.372541977937807722E+01   -0.381897560858461111E+04
    0.100059330677911884E+01   -0.369531406377515026E+01   -0.381896826584177143E+04
    0.100133047606216641E+01   -0.370759610348413826E+01   -0.381896744859979526E+04
    0.100008932350878199E+01   -0.369025898909206163E+01   -0.381895837769149330E+04
    0.100136023852473444E+01   -0.370885246253420142E+01   -0.381894695629926173E+04
    0.100102278352903373E+01   -0.370131187262118821E+01   -0.381893329715366417E+04
    0.100142952509262595E+01   -0.371764371556884843E+01   -0.381892908451826224E+04
    0.100134919403814826E+01   -0.372142562526896814E+01   -0.381889811650241154E+04
    0.100056599463060958E+01   -0.373563248956022864E+01   -0.381889572887398481E+04
    0.100140031542379204E+01   -0.371220695793188948E+01   -0.381887739657656721E+04
    0.100117265339045480E+01   -0.372612731137564790E+01   -0.381887545235553216E+04
    0.100136349780127243E+01   -0.371017689885910951E+01   -0.381887411109577579E+04
    0.100137890218409953E+01   -0.371123515979549090E+01   -0.381886098484610693E+04
    0.100040915101422656E+01   -0.373720243034189803E+01   -0.381884537756161490E+04
    0.100106835964124863E+01   -0.370278540751211604E+01   -0.381883725008510919E+04
    0.100125819171741082E+01   -0.372353821793418494E+01   -0.381883087679161690E+04
    0.100136519302446581E+01   -0.371931083588717470E+01   -0.381882544930912582E+04
    0.100138348806307720E+01   -0.371382043095847969E+01   -0.381879713216334449E+04
    0.100055631469256245E+01   -0.369569595048129429E+01   -0.381879570542448846E+04
    0.100055517803532168E+01   -0.373522607722503164E+01   -0.381878491088571718E+04
    0.100047263991439794E+01   -0.373617352721695273E+01   -0.381877788409906816E+04
    0.100101083822060333E+01   -0.372847255768947594E+01   -0.381876557269353680E+04
    0.100130138623729392E+01   -0.372116675574896671E+01   -0.381876335224687318E+04
    0.100111413795597959E+01   -0.370475744480550517E+01   -0.381870801252364390E+04
    0.100018307064636502E+01   -0.369212017358417732E+01   -0.381870276516763806E+04
    0.100091150224292380E+01   -0.370112913185571912E+01   -0.381868626172414224E+04
    0.100058782819156411E+01   -0.369660443880168454E+01   -0.381868604620259975E+04
    0.100034495477125063E+01   -0.369386684283748679E+01   -0.381867998450411096E+04
    0.100132725122689870E+01   -0.371355355388361019E+01   -0.381866244965120268E+04
    0.100019751313003669E+01   -0.373866500766409615E+01   -0.381865742346390516E+04
    0.100131476992717428E+01   -0.371772937810780668E+01   -0.381864697123357973E+04
    0.100006162017774791E+01   -0.369118501333922655E+01   -0.381864345870193301E+04
    0.100117294609148422E+01   -0.370690556812015704E+01   -0.381863711576431479E+04
    0.100011483114669764E+01   -0.369186954686392887E+01   -0.381859808583832501E+04
    0.100100012021372264E+01   -0.370350941321762761E+01   -0.381857496844904881E+04
    0.100129333448102154E+01   -0.371452222423806067E+01   -0.381856574507913456E+04
    0.100126476155654043E+01   -0.371159206670696662E+01   -0.381856405231771078E+04
    0.100104713659153410E+01   -0.372601175282397623E+01   -0.381855103827416542E+04
    0.100115169220848510E+01   -0.370743804500856466E+01   -0.381853868487481168E+04
    0.100099843073400208E+01   -0.372689803641081419E+01   -0.381853273634298557E+04
    0.100117515753788844E+01   -0.370831666486772793E+01   -0.381852754599012906E+04
    0.100031490402261536E+01   -0.369421291194674328E+01   -0.381852655502606467E+04
    0.100104036540313746E+01   -0.372580707476214812E+01   -0.381851168897010348E+04
    0.100113002116746364E+01   -0.370720484231044711E+01   -0.381850487562189164E+04
    0.100060982030689893E+01   -0.373307798654754741E+01   -0.381850471260042013E+04
    0.100087400665888704E+01   -0.372902709731748239E+01   -0.381850298364444143E+04
    0.100118723779332042E+01   -0.370923997405074601E+01   -0.381849365899894383E+04
    0.100077990049665266E+01   -0.373052206468774106E+01   -0.381849279478157723E+04
    0.100047952658024020E+01   -0.373469282008135828E+01   -0.381848925218724025E+04
    0.100117639883971532E+01   -0.372172250153668216E+01   -0.381848917626746561E+04
    0.100069530925565875E+01   -0.369908862802569161E+01   -0.381848511468746574E+04
    0.100052461770134449E+01   -0.369683508803196315E+01   -0.381848418694765951E+04
    0.100002464325615481E+01   -0.373970530702555060E+01   -0.381848095745651926E+04
    0.100011670968788935E+01   -0.369239478823988065E+01   -0.381847097900136259E+04
    0.100051170984361115E+01   -0.373418405225200534E+01   -0.381846927312828393E+04
    0.100007527154927511E+01   -0.369202408877482391E+01   -0.381846166924144427E+04
    0.100095071715008954E+01   -0.372724650201503938E+01   -0.381845683125106916E+04
    0.100100746866943457E+01   -0.372599385032057562E+01   -0.381845061171159523E+04
    0.100103746396288229E+01   -0.370546620876460597E+01   -0.381844183163875914E+04
    0.100119561633232879E+01   -0.371053152178841383E+01   -0.381844045579743852E+04
    0.100007272447513951E+01   -0.369208788718777114E+01   -0.381843934592796904E+04
    0.100036252015724347E+01   -0.373581985302990471E+01   -0.381842905512988636E+04
    0.100123174540435178E+01   -0.371578145546985716E+01   -0.381841142295256896E+04
    0.100122412938103755E+01   -0.371503877400175586E+01   -0.381839165711685746E+04
    0.100119970210893605E+01   -0.371194421010168618E+01   -0.381839001597939568E+04
    0.100119732097001424E+01   -0.371867487367883776E+01   -0.381838484055777599E+04
    0.100067716260416972E+01   -0.373142183624577939E+01   -0.381838301431112950E+04
    0.100064353111630866E+01   -0.369905889194725646E+01   -0.381836263197777498E+04
    0.100013801873671970E+01   -0.373804041443242241E+01   -0.381836231829047665E+04
    0.100119194057306360E+01   -0.371787504424163995E+01   -0.381834654095728638E+04
    0.100096518309163418E+01   -0.370474623730754438E+01   -0.381834145707214248E+04
    0.100009145437012315E+01   -0.369267002735643324E+01   -0.381834101788754379E+04
    0.100071064708537283E+01   -0.370018761215600556E+01   -0.381833840299513895E+04
    0.100111203478020760E+01   -0.370880788125685523E+01   -0.381833647033486386E+04
    0.100039941589219006E+01   -0.373491410156951087E+01   -0.381833439923855076E+04
    0.100050683306305954E+01   -0.373354013913915672E+01   -0.381833435022607864E+04
    0.100040580220983144E+01   -0.369620167592082005E+01   -0.381831952186412627E+04
    0.100081404807792818E+01   -0.370209247999700608E+01   -0.381830482074997417E+04
    0.100102496903597871E+01   -0.370654954127434433E+01   -0.381830394285354942E+04
    0.100104318399080894E+01   -0.370720122198073287E+01   -0.381829062995095455E+04
    0.100078096507176917E+01   -0.372913138443963810E+01   -0.381828681085303606E+04
    0.100110201911188823E+01   -0.372131540863790988E+01   -0.381827834495041316E+04
    0.100108031214924686E+01   -0.372204811152585879E+01   -0.381827332426622388E+04
    0.100102607281809686E+01   -0.370694008324843693E+01   -0.381827117462432352E+04
    0.100021375191888473E+01   -0.373679147059137584E+01   -0.381826817427221386E+04
    0.100117213807011773E+01   -0.371435337406213328E+01   -0.381826728371774743E+04
    0.100105568915941734E+01   -0.372271011943347929E+01   -0.381826112761197737E+04
    0.100115204496579091E+01   -0.371253865723423271E+01   -0.381825296044542893E+04
    0.100063011897890775E+01   -0.369951189670960012E+01   -0.381825173805293980E+04
    0.100099534523656564E+01   -0.372424311574022937E+01   -0.381824194602034777E+04
    0.100063698565727366E+01   -0.369967697062262957E+01   -0.381824086654914845E+04
    0.100107571715057886E+01   -0.372171200795081969E+01   -0.381823886122432123E+04
    0.100112365176015716E+01   -0.371104356871983487E+01   -0.381823808543136784E+04
    0.100114226236021664E+01   -0.371225939410421990E+01   -0.381823729896830855E+04
    0.100114820035941787E+01   -0.371765012480432588E+01   -0.381823238106717872E+04
    0.100114144326007626E+01   -0.371808322405961533E+01   -0.381822730531088882E+04
    0.100101184680507282E+01   -0.372351723367086240E+01   -0.381821807975117326E+04
    0.100113993051652361E+01   -0.371278043441041206E+01   -0.381821626171649359E+04
    0.100063668349694157E+01   -0.373097532516975061E+01   -0.381820928810771102E+04
    0.100088716324475868E+01   -0.370432460768861294E+01   -0.381819718220158893E+04
    0.100017265071441575E+01   -0.373692210136968761E+01   -0.381819478514385264E+04
    0.100113617124594545E+01   -0.371632610181590461E+01   -0.381817911325755085E+04
    0.100103555234543551E+01   -0.370839264888836517E+01   -0.381817691995061432E+04
    0.100043558301798674E+01   -0.373360884265213944E+01   -0.381817018257381733E+04
    0.100095785160465889E+01   -0.370632677147588740E+01   -0.381815913074808122E+04
    0.100029688563065156E+01   -0.373528733165817162E+01   -0.381815531597432755E+04
    0.100110747370893294E+01   -0.371831034226995083E+01   -0.381815005174830139E+04
    0.100096527556672643E+01   -0.372392085702495113E+01   -0.381813792867548727E+04
    0.100111567017373004E+01   -0.371684375644808451E+01   -0.381813533475380427E+04
    0.100037630451987902E+01   -0.369678038415840504E+01   -0.381812964528624798E+04
    0.100095238736521241E+01   -0.372412242417631667E+01   -0.381812424307335550E+04
    0.100073584945098926E+01   -0.370203596147802116E+01   -0.381811986976071967E+04
    0.100085769611189690E+01   -0.370436450426232522E+01   -0.381811977222982568E+04
    0.100020737370714330E+01   -0.369485373330068612E+01   -0.381811814115412153E+04
    0.100052673880011311E+01   -0.373201600340587536E+01   -0.381810980265100579E+04
    0.100109551619157533E+01   -0.371792187830557275E+01   -0.381810896847698814E+04
    0.100057464070200131E+01   -0.373128117698421491E+01   -0.381810507167467313E+04
    0.100041320223563046E+01   -0.369741538080996790E+01   -0.381809618631762305E+04
    0.100073690913166224E+01   -0.372841147340456391E+01   -0.381807717037613520E+04
    0.100045366795615220E+01   -0.373283317457953512E+01   -0.381807223488761610E+04
    0.100055502953242170E+01   -0.373135569593343597E+01   -0.381806865570636046E+04
    0.100083857746099292E+01   -0.370440336795098268E+01   -0.381806804798196163E+04
    0.100098778033300317E+01   -0.372230232299622887E+01   -0.381806212243927939E+04
    0.100043712073332758E+01   -0.373296688161281054E+01   -0.381805531609719947E+04
    0.100082410355487905E+01   -0.372651151946595860E+01   -0.381805438935899019E+04
    0.100091210395535435E+01   -0.372443550376123245E+01   -0.381805354217104696E+04
    0.100038640128449208E+01   -0.369730843198583692E+01   -0.381805078200371281E+04
    0.100035911419641810E+01   -0.369698686778133023E+01   -0.381804635892565193E+04
    0.100006591608674555E+01   -0.369364166696854479E+01   -0.381804547260312938E+04
    0.100108220928979708E+01   -0.371484237474629886E+01   -0.381804108960424765E+04
    0.100104468543075131E+01   -0.371936612108528841E+01   -0.381803358694811504E+04
    0.100044444622423123E+01   -0.369815695253644172E+01   -0.381803354320475864E+04
    0.100102614210742047E+01   -0.371040813477771181E+01   -0.381802769207491292E+04
    0.100106413425409801E+01   -0.371290894152101814E+01   -0.381802540676484932E+04
    0.100029601497796627E+01   -0.369633792433682462E+01   -0.381802113676284807E+04
    0.100082118060503533E+01   -0.370452900196942458E+01   -0.381801058618423804E+04
    0.100099976117520661E+01   -0.370967747667050940E+01   -0.381800313997604007E+04
    0.100079646289158997E+01   -0.370412373425556307E+01   -0.381799698777648155E+04
    0.100057709481136126E+01   -0.370028670389409253E+01   -0.381799304418212660E+04
    0.100031780789997282E+01   -0.373402785344497445E+01   -0.381795718013419491E+04
    0.100092376384228277E+01   -0.370780386191644418E+01   -0.381794566511622497E+04
    0.100104178083680639E+01   -0.371592029209908770E+01   -0.381794189979801604E+04
    0.100039647086282990E+01   -0.369803628624995895E+01   -0.381793761399213327E+04
    0.100024260546260657E+01   -0.369610695700996317E+01   -0.381793704666163330E+04
    0.100072585925443547E+01   -0.372752294729418310E+01   -0.381793330527924309E+04
    0.100103523731126365E+01   -0.371409008844109945E+01   -0.381793145681799433E+04
    0.100005819271950669E+01   -0.369407498715851546E+01   -0.381792604986204424E+04
    0.100069347340254167E+01   -0.370271263912126702E+01   -0.381792180694553690E+04
    0.100069252196313796E+01   -0.370270196571527865E+01   -0.381792089550225728E+04
    0.100097857566854054E+01   -0.372036026042046686E+01   -0.381791715352886467E+04
    0.100024928021290949E+01   -0.373465393088113728E+01   -0.381790920104256202E+04
    0.100089297195878846E+01   -0.370732317796351651E+01   -0.381790908918074547E+04
    0.100075950296029204E+01   -0.372661518751980925E+01   -0.381790617611760536E+04
    0.100067342692334216E+01   -0.372827313163642415E+01   -0.381790091830807660E+04
    0.100022298482242977E+01   -0.373486443359400688E+01   -0.381788585546855029E+04
    0.100083654484675821E+01   -0.370607950921569529E+01   -0.381788343193481387E+04
    0.100060631246137666E+01   -0.372934012405634263E+01   -0.381788319776929984E+04
    0.100065941319212937E+01   -0.372836303902358690E+01   -0.381787823037037970E+04
    0.100017430092859283E+01   -0.369563286135630342E+01   -0.381786811434548508E+04
    0.100081826118424577E+01   -0.370582206633337030E+01   -0.381786389758287942E+04
    0.100076639227223563E+01   -0.370463937812948085E+01   -0.381786270732780395E+04
    0.100026531666874186E+01   -0.369688299952835386E+01   -0.381783579392381216E+04
    0.100092390121693664E+01   -0.372124801649649584E+01   -0.381783261127522974E+04
    0.100016713271408397E+01   -0.369572572134492017E+01   -0.381783081217595145E+04
    0.100099155282575203E+01   -0.371425597898277537E+01   -0.381782137029881824E+04
    0.100087934857153038E+01   -0.372255874706831236E+01   -0.381781231569074225E+04
    0.100082029530322947E+01   -0.372420225388117565E+01   -0.381780396101413453E+04
    0.100097819549820910E+01   -0.371332097628083346E+01   -0.381780326925525651E+04
    0.100001018334138214E+01   -0.369409802794886843E+01   -0.381780257992002453E+04
    0.100098393729475021E+01   -0.371460754225828715E+01   -0.381779928578103772E+04
    0.100057982877232776E+01   -0.372915531561069180E+01   -0.381779082441814398E+04
    0.100096582948998392E+01   -0.371264558740128692E+01   -0.381778922325537906E+04
    0.100010047522911583E+01   -0.369515995846415191E+01   -0.381778784424357082E+04
    0.100055674748434686E+01   -0.370129054937624868E+01   -0.381778679218351135E+04
    0.100034724417361143E+01   -0.369820442107849789E+01   -0.381778523817166433E+04
    0.100012149352877278E+01   -0.373556675967984475E+01   -0.381777694313268103E+04
    0.100063913789660952E+01   -0.370283384449486697E+01   -0.381777149530841916E+04
    0.100094964431804190E+01   -0.371204471649521661E+01   -0.381776796975211846E+04
    0.100096969194156382E+01   -0.371616933914023839E+01   -0.381776535252495160E+04
    0.100088715106164439E+01   -0.370918612342741749E+01   -0.381775534186806453E+04
    0.100096702632434154E+01   -0.371523417218376650E+01   -0.381775488122428669E+04
    0.100032693520282523E+01   -0.369810189401413059E+01   -0.381775408543781396E+04
    0.100024053434775650E+01   -0.373396319947766742E+01   -0.381775272919703593E+04
    0.100070840133102568E+01   -0.372624383335638409E+01   -0.381773654623550237E+04
    0.100076863878272038E+01   -0.370599221215194685E+01   -0.381772432766730026E+04
    0.100076863878272038E+01   -0.370599221215194685E+01   -0.381772432766730026E+04
    0.100093905398584004E+01   -0.371263104611576811E+01   -0.381772339492305309E+04
    0.100090737001842722E+01   -0.371062465099513439E+01   -0.381772304860180157E+04
    0.100089187892912723E+01   -0.372068644668009352E+01   -0.381772006328876932E+04
    0.100088365510682120E+01   -0.372102497972873625E+01   -0.381771928634682945E+04
    0.100094829057695733E+01   -0.371395174555211671E+01   -0.381771816520543734E+04
    0.100081535201696226E+01   -0.372333889166583099E+01   -0.381771570039644803E+04
    0.100050601598087185E+01   -0.372987981716496719E+01   -0.381771386210294804E+04
    0.100091691358306556E+01   -0.371134966460074267E+01   -0.381771352642758393E+04
    0.100069416053464821E+01   -0.372633000916433943E+01   -0.381771101958613326E+04
    0.100044748658850868E+01   -0.373076550786801864E+01   -0.381770569583466295E+04
    0.100071547255161342E+01   -0.372580634075124628E+01   -0.381770546157066929E+04
    0.100030002988679811E+01   -0.373290251862272537E+01   -0.381770301505981524E+04
    0.100086027601223049E+01   -0.370901327693094274E+01   -0.381770028752612734E+04
    0.100011421032076808E+01   -0.369573996404535965E+01   -0.381769746426214942E+04
    0.100086775834313890E+01   -0.370937083792933464E+01   -0.381769560701258024E+04
    0.100047061124845604E+01   -0.373029988748822383E+01   -0.381769001682458020E+04
    0.100093969378783476E+01   -0.371525849980730971E+01   -0.381768720823662397E+04
    0.100052179232211880E+01   -0.370139645747591484E+01   -0.381768473900404842E+04
    0.100043029815401785E+01   -0.370002150065582125E+01   -0.381767411967535963E+04
    0.100043029815401785E+01   -0.370002150065582125E+01   -0.381767411967535963E+04
    0.100093178098357494E+01   -0.371613337239973607E+01   -0.381767117229641326E+04
    0.100085386501804741E+01   -0.370923896899976313E+01   -0.381766965422544718E+04
    0.100055234532515325E+01   -0.370203658133169977E+01   -0.381766703142356482E+04
    0.100084211914126286E+01   -0.370887577149210657E+01   -0.381766468801383007E+04
    0.100086194484803137E+01   -0.370965802459480010E+01   -0.381766361005313502E+04
    0.100023544220742799E+01   -0.369741393948835739E+01   -0.381765844120040356E+04
    0.100091640720761976E+01   -0.371331400061464745E+01   -0.381765053843945043E+04
    0.100077952087140698E+01   -0.370717692957716238E+01   -0.381764131937670982E+04
    0.100091968559507949E+01   -0.371488624363768594E+01   -0.381763861328250277E+04
    0.100023089351360928E+01   -0.369747646753344483E+01   -0.381763521778396762E+04
    0.100087332383909167E+01   -0.371071535685220510E+01   -0.381763441520052311E+04
    0.100023581907312464E+01   -0.373339339847676399E+01   -0.381763348448605711E+04
    0.100036540092779069E+01   -0.373156500136006830E+01   -0.381763245102485553E+04
    0.100091666062744000E+01   -0.371509873941976654E+01   -0.381763041552082450E+04
    0.100090877466263728E+01   -0.371380825387987556E+01   -0.381762254311432343E+04
    0.100089474574982851E+01   -0.371827881062562327E+01   -0.381762210840360967E+04
    0.100050389524063554E+01   -0.372928058981028254E+01   -0.381762029498747188E+04
    0.100069413130123008E+01   -0.370523536748824611E+01   -0.381761844358666258E+04
    0.100030057537242811E+01   -0.369852274039437479E+01   -0.381761226314694977E+04
    0.100068027732293530E+01   -0.370502814127899072E+01   -0.381760670276510473E+04
    0.100087450993443450E+01   -0.371147421460180826E+01   -0.381760353065462823E+04
    0.100024131949677586E+01   -0.373310800685041322E+01   -0.381759452591743502E+04
    0.100076164197915429E+01   -0.372346999363133602E+01   -0.381759355273316169E+04
    0.100014334872682986E+01   -0.373438625991494710E+01   -0.381759314108875469E+04
    0.100088323681798275E+01   -0.371245767626588741E+01   -0.381759037737618110E+04
    0.100089664729799410E+01   -0.371662554977290416E+01   -0.381758970719670515E+04
    0.100085547931354912E+01   -0.371989118212906344E+01   -0.381758849313273686E+04
    0.100004314861579435E+01   -0.373557993123766074E+01   -0.381758492163803794E+04
    0.100039400244729748E+01   -0.373080749918832133E+01   -0.381757956393010591E+04
    0.100074469583326042E+01   -0.372378093558274781E+01   -0.381757842329040068E+04
    0.100062397558924920E+01   -0.370416030407065033E+01   -0.381756683596962284E+04
    0.100027712615670650E+01   -0.369846634768216553E+01   -0.381756465396665862E+04
    0.100085514796118935E+01   -0.371135521335388674E+01   -0.381756054788039955E+04
    0.100074586551190303E+01   -0.370722821680245129E+01   -0.381755375826404315E+04
    0.100011363654295704E+01   -0.373455855717059571E+01   -0.381755317810994484E+04
