    0.221930107474327087E+02   -0.343709707260131836E+00    0.183496895738273325E+01   -0.510195226350578072E+06   -0.610146350544149918E+01    1
    0.204299968481063843E+02   -0.128975653648376465E+01    0.167688447301436216E+01   -0.444475482481308631E+06   -0.610396350544150579E+01    1
    0.202303138375282288E+02   -0.140040552616119385E+01    0.178433640317319075E+01   -0.370513576067930204E+06   -0.610646350544152394E+01    1
    0.209316053986549377E+02   -0.129963260889053345E+01    0.188637917010291423E+01   -0.333122454814842436E+06   -0.610896350544153233E+01    1
    0.233941188454627991E+02    0.643877863883972168E+00    0.187175255983058375E+01   -0.323531992292189505E+06   -0.611146350544151318E+01    1
    0.219059088826179504E+02   -0.805655241012573242E+00    0.191197649064320241E+01   -0.282883368571787141E+06   -0.611396350544150202E+01    1
    0.209864336252212524E+02   -0.140460038185119629E+01    0.172354062862429158E+01   -0.251014715891742351E+06   -0.611646350544151840E+01    1
    0.231720584630966187E+02    0.105078876018524170E+00    0.163474150288894315E+01   -0.236445442839596100E+06   -0.611896350544151613E+01    1
    0.206090253591537476E+02   -0.156242936849594116E+01    0.214995130553954628E+01   -0.232262883255905937E+06   -0.612146350544151030E+01    1
    0.221924510598182678E+02   -0.691229045391082764E+00    0.205248133931557808E+01   -0.188950601867253135E+06   -0.612396350544150803E+01    1
    0.212835532426834106E+02   -0.140196925401687622E+01    0.221533031839600403E+01   -0.177698869543207722E+06   -0.612646350544151108E+01    1
    0.219062319397926331E+02   -0.102306193113327026E+01    0.186980497585813343E+01   -0.173175706623946287E+06   -0.612896350544151858E+01    1
    0.200280487537384033E+02   -0.178926825523376465E+01    0.204447892275434384E+01   -0.167875004929124814E+06   -0.613146350544150476E+01    1
    0.228118854761123657E+02   -0.158747255802154541E+00    0.204948898926981560E+01   -0.161423044351932418E+06   -0.613396350544150160E+01    1
    0.218932953476905823E+02   -0.117902755737304688E+01    0.202304590596997658E+01   -0.111915421706288776E+06   -0.613646350544149932E+01    1
    0.211169001460075378E+02   -0.173488396406173706E+01    0.203398065721969612E+01   -0.100704752824479438E+06   -0.613896350544150327E+01    1
    0.219539493322372437E+02   -0.132947260141372681E+01    0.164678621568357242E+01   -0.877957610527111392E+05   -0.614146350544151343E+01    1
    0.238616198301315308E+02    0.757137000560760498E+00    0.184991017346224007E+01   -0.852383770524890715E+05   -0.614396350544152714E+01    1
    0.227283456921577454E+02   -0.531697988510131836E+00    0.199391591513425404E+01   -0.847506864398011239E+05   -0.614646350544152309E+01    1
    0.236315715312957764E+02    0.489294350147247314E+00    0.201322116045782273E+01   -0.814000875607818889E+05   -0.614896350544151282E+01    1
    0.212738472223281860E+02   -0.185354632139205933E+01    0.172050375520202414E+01   -0.657993466528397548E+05   -0.615146350544152742E+01    1
    0.229983085393905640E+02   -0.434890449047088623E+00    0.195678331069301881E+01   -0.587660525791648470E+05   -0.615396350544151360E+01    1
    0.228947463631629944E+02   -0.408918797969818115E+00    0.219620472378996467E+01   -0.578189110996474119E+05   -0.615646350544150067E+01    1
    0.224281272292137146E+02   -0.876134455204010010E+00    0.224131109498824754E+01   -0.577513080263117590E+05   -0.615896350544150195E+01    1
    0.201865258812904358E+02   -0.221427178382873535E+01    0.181855488877728022E+01   -0.561178058240049068E+05   -0.616146350544151922E+01    1
    0.207856169342994690E+02   -0.216576540470123291E+01    0.194451536282885207E+01   -0.488211810983880205E+05   -0.616396350544152849E+01    1
    0.204538777470588684E+02   -0.226361805200576782E+01    0.172376284505147348E+01   -0.449422740063555248E+05   -0.616646350544150668E+01    1
    0.237780976295471191E+02    0.413803339004516602E+00    0.196983174510355497E+01   -0.428606210633785231E+05   -0.616896350544149996E+01    1
    0.235730084776878357E+02    0.295760631561279297E-01    0.190378382681074232E+01   -0.390830226791255554E+05   -0.617146350544152167E+01    1
    0.235082268714904785E+02   -0.165815174579620361E+00    0.176526599136392703E+01   -0.379071973153234503E+05   -0.617396350544153449E+01    1
    0.209328600764274597E+02   -0.225131869316101074E+01    0.185901994567231887E+01   -0.354699452269520261E+05   -0.617646350544151179E+01    1
    0.224950200319290161E+02   -0.113666462898254395E+01    0.208795423902728983E+01   -0.289770755578460594E+05   -0.617896350544150152E+01    1
    0.227185809612274170E+02   -0.117994481325149536E+01    0.159838488573300830E+01   -0.276304933515437333E+05   -0.618146350544150103E+01    1
    0.202138569951057434E+02   -0.257957237958908081E+01    0.191429162031390576E+01   -0.248359770980288777E+05   -0.618396350544151829E+01    1
    0.242673841118812561E+02    0.968559563159942627E+00    0.178927533397594973E+01   -0.243077258240246993E+05   -0.618646350544152934E+01    1
    0.234052720665931702E+02   -0.452432394027709961E+00    0.177583558023200050E+01   -0.242601950666095217E+05   -0.618896350544151730E+01    1
    0.216760522127151489E+02   -0.196681398153305054E+01    0.215791969325686139E+01   -0.241593554121563247E+05   -0.619146350544153012E+01    1
    0.207071459293365479E+02   -0.935584115982055664E+01    0.215460857678070639E+01   -0.238869540063696950E+05   -0.619396350544153673E+01    1
    0.210687366127967834E+02   -0.945193403959274292E+01    0.176329905675540877E+01   -0.238869526787336981E+05   -0.619646350544151137E+01    1
    0.201191738247871399E+02   -0.973639219999313354E+01    0.190118035489717374E+01   -0.238869526352958273E+05   -0.619896350544150465E+01    1
    0.204275122284889221E+02   -0.977297228574752808E+01    0.189990979570674745E+01   -0.238869524397300629E+05   -0.620146350544151748E+01    1
    0.201689213514328003E+02   -0.996650081872940063E+01    0.204654847651557059E+01   -0.238869522931987049E+05   -0.620396350544150987E+01    1
    0.204209771752357483E+02   -0.992110812664031982E+01    0.181595051584293854E+01   -0.238869522533259988E+05   -0.620646350544149783E+01    1
    0.237552919983863831E+02   -0.970189839601516724E+01    0.198384378562476882E+01   -0.238869522478263425E+05   -0.620896350544150710E+01    1
    0.242583143711090088E+02   -0.761068612337112427E+01    0.194305639421782317E+01   -0.238869522478263425E+05   -0.621146350544150838E+01    1
    0.224725955724716187E+02   -0.885763812065124512E+01    0.183712160594735763E+01   -0.238869522478263425E+05   -0.621396350544150700E+01    1
    0.233835247159004211E+02   -0.975248384475708008E+01    0.184814777147190590E+01   -0.238869522478263425E+05   -0.621646350544150472E+01    1
    0.240936875343322754E+02   -0.725661617517471313E+01    0.187771778047699356E+01   -0.238869522478263425E+05   -0.621896350544153709E+01    1
    0.246292644739151001E+02   -0.609264469146728516E+01    0.172835283595199862E+01   -0.238869522478263425E+05   -0.622146350544152416E+01    1
    0.231555226445198059E+02   -0.901416563987731934E+01    0.182918579147254290E+01   -0.238869522478263425E+05   -0.622396350544153076E+01    1
    0.243337410688400269E+02   -0.816520106792449951E+01    0.189524690665489226E+01   -0.238869522478263425E+05   -0.622646350544153204E+01    1
    0.248573419451713562E+02   -0.522472655773162842E+01    0.188163804491452691E+01   -0.238869522478263425E+05   -0.622896350544151112E+01    1
    0.232658720016479492E+02   -0.756214892864227295E+01    0.213232840610578744E+01   -0.238869522478263425E+05   -0.623146350544149907E+01    1
    0.227298122644424438E+02   -0.895394933223724365E+01    0.156116886824597678E+01   -0.238869522478263425E+05   -0.623396350544151101E+01    1
    0.244648033380508423E+02   -0.569374132156372070E+01    0.203529155714639565E+01   -0.238869522478263425E+05   -0.623646350544152739E+01    1
    0.241893309354782104E+02   -0.695807397365570068E+01    0.180953007727440940E+01   -0.238869522478263425E+05   -0.623896350544154199E+01    1
    0.242572256922721863E+02   -0.668859022855758667E+01    0.197476173538740207E+01   -0.238869522478263425E+05   -0.624146350544154416E+01    1
    0.248146158456802368E+02   -0.936528515815734863E+01    0.174088405384730249E+01   -0.238869522478263425E+05   -0.624396350544154188E+01    1
    0.237173664569854736E+02   -0.731220686435699463E+01    0.185938568401157256E+01   -0.238869522478263425E+05   -0.624646350544154139E+01    1
    0.223199635744094849E+02   -0.890098059177398682E+01    0.180024907141998303E+01   -0.238869522478263425E+05   -0.624896350544154089E+01    1
    0.247591206431388855E+02   -0.385650664567947388E+01    0.207876845310213598E+01   -0.238869522478263425E+05   -0.625146350544151908E+01    1
    0.237938311696052551E+02   -0.678689002990722656E+01    0.191650492837043185E+01   -0.238869522478263425E+05   -0.625396350544150437E+01    1
    0.239126017689704895E+02   -0.884246635437011719E+01    0.189844493986722385E+01   -0.238869522478263425E+05   -0.625646350544151275E+01    1
    0.249754205346107483E+02   -0.860139918327331543E+01    0.185090942008998582E+01   -0.238869522478263425E+05   -0.625896350544152913E+01    1
    0.246582862734794617E+02   -0.835692787170410156E+01    0.193362136049510980E+01   -0.238869522478263425E+05   -0.626146350544153396E+01    1
    0.214406368136405945E+02   -0.999698334932327271E+01    0.172645249905412856E+01   -0.238869522478263425E+05   -0.626396350544151304E+01    1
    0.248390257358551025E+02   -0.900995767116546631E+01    0.186128488514695745E+01   -0.238869522478263425E+05   -0.626646350544151076E+01    1
    0.244622153043746948E+02   -0.933749932050704956E+01    0.195742769350981471E+01   -0.238869522478263425E+05   -0.626896350544153069E+01    1
    0.227849534153938293E+02   -0.972293561697006226E+01    0.192451175033747002E+01   -0.238869522478263425E+05   -0.627146350544152575E+01    1
    0.243965229392051697E+02   -0.702337223291397095E+01    0.166114741177627723E+01   -0.238869522478263425E+05   -0.627396350544150305E+01    1
    0.232160633802413940E+02   -0.903927642107009888E+01    0.209732582600894846E+01   -0.238869522478263425E+05   -0.627646350544151854E+01    1
    0.249682691693305969E+02   -0.643008601665496826E+01    0.201307824416065673E+01   -0.238869522478263425E+05   -0.627896350544151893E+01    1
    0.247596147656440735E+02   -0.958620089292526245E+01    0.173850067871719971E+01   -0.238869522478263425E+05   -0.628146350544150600E+01    1
    0.236505416035652161E+02   -0.914210808277130127E+01    0.170897732506635958E+01   -0.238869522478263425E+05   -0.628396350544150373E+01    1
    0.225275778770446777E+02   -0.857224828004837036E+01    0.197799609863149439E+01   -0.238869522478263425E+05   -0.628646350544151566E+01    1
    0.239124608039855957E+02   -0.805411738157272339E+01    0.196021855854635541E+01   -0.238869522478263425E+05   -0.628896350544151872E+01    1
    0.241177996993064880E+02   -0.936646270751953125E+01    0.195530881933582323E+01   -0.238869522478263425E+05   -0.629146350544151289E+01    1
    0.241716408729553223E+02   -0.948989886045455933E+01    0.181205795412218351E+01   -0.238869522478263425E+05   -0.629396350544151328E+01    1
    0.239899715781211853E+02   -0.922312819957733154E+01    0.172420531974605296E+01   -0.238869522478263425E+05   -0.629646350544151456E+01    1
    0.229306417703628540E+02   -0.875022083520889282E+01    0.176436523025769532E+01   -0.238869522478263425E+05   -0.629896350544151140E+01    1
    0.230671992897987366E+02   -0.992295771837234497E+01    0.175145567633989985E+01   -0.238869522478263425E+05   -0.630146350544151979E+01    1
    0.236248475313186646E+02   -0.791471809148788452E+01    0.195663532073950508E+01   -0.238869522478263425E+05   -0.630396350544154327E+01    1
    0.242219439148902893E+02   -0.698301494121551514E+01    0.209584103501889096E+01   -0.238869522478263425E+05   -0.630646350544153300E+01    1
    0.248131319880485535E+02   -0.632046508789062500E+01    0.199201272080471381E+01   -0.238869522478263425E+05   -0.630896350544153339E+01    1
    0.248135837912559509E+02   -0.891084092855453491E+01    0.189391022161881195E+01   -0.238869522478263425E+05   -0.631146350544152401E+01    1
    0.242205345630645752E+02   -0.624509996175765991E+01    0.191438496180102957E+01   -0.238869522478263425E+05   -0.631396350544150398E+01    1
    0.218218833208084106E+02   -0.921449983119964600E+01    0.234836767608562313E+01   -0.238869522478263425E+05   -0.631646350544151769E+01    1
    0.249098947644233704E+02   -0.550760066509246826E+01    0.165945461424790075E+01   -0.238869522478263425E+05   -0.631896350544152607E+01    1
    0.245477995276451111E+02   -0.738908129930496216E+01    0.199170635311720634E+01   -0.238869522478263425E+05   -0.632146350544152202E+01    1
    0.249842831492424011E+02   -0.869270056486129761E+01    0.175680472028117851E+01   -0.238869522478263425E+05   -0.632396350544152774E+01    1
    0.235611587762832642E+02   -0.727019143104553223E+01    0.199038026234965781E+01   -0.238869522478263425E+05   -0.632646350544152636E+01    1
    0.246331974864006042E+02   -0.453800743818283081E+01    0.206653441177431629E+01   -0.238869522478263425E+05   -0.632896350544151876E+01    1
    0.249788594245910645E+02   -0.701735597848892212E+01    0.187805734633590293E+01   -0.238869522478263425E+05   -0.633146350544152003E+01    1
    0.246660494804382324E+02   -0.520407551527023315E+01    0.188682657156653710E+01   -0.238869522478263425E+05   -0.633396350544152309E+01    1
    0.244259497523307800E+02   -0.964929485321044922E+01    0.199912628190785835E+01   -0.238869522478263425E+05   -0.633646350544152615E+01    1
    0.240611469745635986E+02   -0.642654353380203247E+01    0.186022984477156816E+01   -0.238869522478263425E+05   -0.633896350544152920E+01    1
    0.249361494183540344E+02   -0.517349004745483398E+01    0.172557310415643972E+01   -0.238869522478263425E+05   -0.634146350544152781E+01    1
    0.241788440942764282E+02   -0.936585164070129395E+01    0.167553515328134406E+01   -0.238869522478263425E+05   -0.634396350544151222E+01    1
    0.242180347442626953E+02   -0.917516010999679565E+01    0.186700889979114937E+01   -0.238869522478263425E+05   -0.634646350544149573E+01    1
    0.239251285791397095E+02   -0.773575484752655029E+01    0.161978321811205683E+01   -0.238869522478263425E+05   -0.634896350544151034E+01    1
    0.242275604605674744E+02   -0.635045784711837769E+01    0.186246227106182216E+01   -0.238869522478263425E+05   -0.635146350544150984E+01    1
    0.247595763206481934E+02   -0.902388894557952881E+01    0.202032921829649181E+01   -0.238869522478263425E+05   -0.635396350544149158E+01    1
    0.241434353590011597E+02   -0.988203525543212891E+01    0.188359060027626413E+01   -0.238869522478263425E+05   -0.635646350544149996E+01    1
    0.223538675904273987E+02   -0.901692396402359009E+01    0.177769129581307972E+01   -0.238869522478263425E+05   -0.635896350544152256E+01    1
    0.225851622223854065E+02   -0.878619772195816040E+01    0.182645555723119202E+01   -0.238869522478263425E+05   -0.636146350544152384E+01    1
    0.242521604895591736E+02   -0.789860153198242188E+01    0.202310854067505907E+01   -0.238869522478263425E+05   -0.636396350544150557E+01    1
    0.215796482563018799E+02   -0.940516710281372070E+01    0.196654867584389881E+01   -0.238869522478263425E+05   -0.636646350544150952E+01    1
    0.241676285862922668E+02   -0.895125132799148560E+01    0.191233404254057504E+01   -0.238869522478263425E+05   -0.636896350544151346E+01    1
    0.249795714020729065E+02   -0.179720491170883179E+01    0.171224935480020979E+01   -0.238869522478263425E+05   -0.637146350544153250E+01    1
    0.240032526850700378E+02   -0.871342504024505615E+01    0.237876483290908780E+01   -0.238869522478263425E+05   -0.637396350544155155E+01    1
    0.248237282037734985E+02   -0.806864202022552490E+01    0.203285501569825344E+01   -0.238869522478263425E+05   -0.637646350544152529E+01    1
    0.236677083373069763E+02   -0.993260037899017334E+01    0.198438780990440944E+01   -0.238869522478263425E+05   -0.637896350544150614E+01    1
    0.249794110655784607E+02   -0.348284125328063965E+01    0.178858704874173213E+01   -0.238869522478263425E+05   -0.638146350544151897E+01    1
    0.241194403171539307E+02   -0.664944589138031006E+01    0.214508853923751053E+01   -0.238869522478263425E+05   -0.638396350544152380E+01    1
    0.212488064169883728E+02   -0.981775325536727905E+01    0.176429154890155226E+01   -0.238869522478263425E+05   -0.638646350544151620E+01    1
    0.244593790173530579E+02   -0.723187452554702759E+01    0.214231316765726953E+01   -0.238869522478263425E+05   -0.638896350544153080E+01    1
    0.240693873167037964E+02   -0.790253806114196777E+01    0.204358691879637577E+01   -0.238869522478263425E+05   -0.639146350544153830E+01    1
    0.240423968434333801E+02   -0.743957233428955078E+01    0.196567534031423308E+01   -0.238869522478263425E+05   -0.639396350544151737E+01    1
    0.224041551351547241E+02   -0.931963545083999634E+01    0.184923688927011387E+01   -0.238869522478263425E+05   -0.639646350544152220E+01    1
    0.245304447412490845E+02   -0.750700211524963379E+01    0.192084750262302939E+01   -0.238869522478263425E+05   -0.639896350544151460E+01    1
    0.235804998874664307E+02   -0.923387628793716431E+01    0.178971051222737843E+01   -0.238869522478263425E+05   -0.640146350544150433E+01    1
    0.249858710169792175E+02   -0.645745223760604858E+01    0.162982113899197367E+01   -0.238869522478263425E+05   -0.640396350544151272E+01    1
    0.245519188046455383E+02   -0.640089774131774902E+01    0.200738420699286646E+01   -0.238869522478263425E+05   -0.640646350544151311E+01    1
    0.249071058630943298E+02   -0.726447349786758423E+01    0.187257439577525231E+01   -0.238869522478263425E+05   -0.640896350544153304E+01    1
    0.248826688528060913E+02   -0.777779847383499146E+01    0.185560717889943749E+01   -0.238869522478263425E+05   -0.641146350544155297E+01    1
    0.234357637166976929E+02   -0.717828357219696045E+01    0.210616619182822218E+01   -0.238869522478263425E+05   -0.641396350544154892E+01    1
    0.233109837770462036E+02   -0.776380884647369385E+01    0.198440374631741046E+01   -0.238869522478263425E+05   -0.641646350544152533E+01    1
    0.249750101566314697E+02   -0.723963874578475952E+01    0.205509277974780158E+01   -0.238869522478263425E+05   -0.641896350544152039E+01    1
    0.220895263552665710E+02   -0.990192377567291260E+01    0.221557149646276352E+01   -0.238869522478263425E+05   -0.642146350544151190E+01    1
    0.230612319707870483E+02   -0.925020134449005127E+01    0.202380282039797343E+01   -0.238869522478263425E+05   -0.642396350544151495E+01    1
    0.248662418127059937E+02   -0.944738972187042236E+01    0.191199780422313115E+01   -0.238869522478263425E+05   -0.642646350544152956E+01    1
    0.246710059046745300E+02   -0.884900057315826416E+01    0.206029107101559994E+01   -0.238869522478263425E+05   -0.642896350544153616E+01    1
    0.246879008412361145E+02   -0.696975702047348022E+01    0.193646485474297059E+01   -0.238869522478263425E+05   -0.643146350544153833E+01    1
    0.248577493429183960E+02   -0.283716392517089844E+01    0.199897366255724984E+01   -0.238869522478263425E+05   -0.643396350544153695E+01    1
    0.242825815081596375E+02   -0.885495388507843018E+01    0.213102922796792527E+01   -0.238869522478263425E+05   -0.643646350544153023E+01    1
    0.247852382063865662E+02   -0.355682295560836792E+01    0.183305951636905928E+01   -0.238867193953347414E+05   -0.643896350544152440E+01    1
    0.206654477119445801E+02   -0.923173296451568604E+01    0.191821483556121719E+01   -0.238864102988586637E+05   -0.644146350544153545E+01    1
    0.215782088041305542E+02   -0.905356371402740479E+01    0.207242460493704517E+01   -0.238856373197019566E+05   -0.644396350544153229E+01    1
    0.203404667973518372E+02   -0.910252052545547485E+01    0.223798474725636165E+01   -0.238852665726123887E+05   -0.644646350544153979E+01    1
    0.225202789902687073E+02   -0.831227934360504150E+01    0.185908503215612564E+01   -0.238848142204891446E+05   -0.644896350544154906E+01    1
    0.215215581655502319E+02   -0.909595155715942383E+01    0.179551407355073245E+01   -0.238847403921759214E+05   -0.645146350544151925E+01    1
    0.220560380816459656E+02   -0.887084883451461792E+01    0.176381743721088746E+01   -0.238845260400467523E+05   -0.645396350544149033E+01    1
    0.222227081656455994E+02   -0.871054148674011230E+01    0.178798791919405997E+01   -0.238840877429273351E+05   -0.645646350544149072E+01    1
    0.213648194074630737E+02   -0.899667876958847046E+01    0.196860318098478770E+01   -0.238822226501107070E+05   -0.645896350544150355E+01    1
    0.248106527328491211E+02   -0.310771834850311279E+01    0.191099234287431785E+01   -0.238821627802190815E+05   -0.646146350544151460E+01    1
    0.204280951619148254E+02   -0.912613904476165771E+01    0.161925411088458016E+01   -0.238819665363746935E+05   -0.646396350544151854E+01    1
    0.222536849975585938E+02   -0.851836293935775757E+01    0.217380914739528119E+01   -0.238808682981068741E+05   -0.646646350544152693E+01    1
    0.214018324017524719E+02   -0.892324846982955933E+01    0.205004754176005388E+01   -0.238804213189348011E+05   -0.646896350544151133E+01    1
    0.248803329467773438E+02   -0.234306788444519043E+01    0.197241158530236760E+01   -0.238797781190727692E+05   -0.647146350544151172E+01    1
    0.212731599807739258E+02   -0.898529338836669922E+01    0.173690932276583965E+01   -0.238789268903416996E+05   -0.647396350544154586E+01    1
    0.217192074656486511E+02   -0.867525762319564819E+01    0.240694953107427168E+01   -0.238756253440936198E+05   -0.647646350544154359E+01    1
    0.202301633358001709E+02   -0.890522724390029907E+01    0.184259268324852066E+01   -0.238731533772342373E+05   -0.647896350544153865E+01    1
    0.210799133777618408E+02   -0.889372974634170532E+01    0.162554896913989344E+01   -0.238699603945894414E+05   -0.648146350544153194E+01    1
    0.214811044931411743E+02   -0.867645812034606934E+01    0.202305927209693159E+01   -0.238649484489825954E+05   -0.648396350544150657E+01    1
    0.208268111944198608E+02   -0.874504971504211426E+01    0.192373990098495828E+01   -0.238640768662701776E+05   -0.648646350544150696E+01    1
    0.241612264513969421E+02   -0.613350814580917358E+01    0.183043493900544885E+01   -0.238598947577019826E+05   -0.648896350544150824E+01    1
    0.216873580217361450E+02   -0.865785139799118042E+01    0.173209099334195149E+01   -0.238572551880229803E+05   -0.649146350544149886E+01    1
    0.211515727639198303E+02   -0.856514561176300049E+01    0.199862274239577209E+01   -0.238410435292384827E+05   -0.649396350544152856E+01    1
    0.222287222743034363E+02   -0.847510701417922974E+01    0.165698873501263688E+01   -0.238381853839253563E+05   -0.649646350544153872E+01    1
    0.246244046092033386E+02   -0.395945107936859131E+01    0.199493184764305864E+01   -0.238267444442081141E+05   -0.649896350544152046E+01    1
    0.205323150753974915E+02   -0.854712438583374023E+01    0.195877306290661912E+01   -0.238244179172114127E+05   -0.650146350544152618E+01    1
    0.224670690298080444E+02   -0.819723421335220337E+01    0.197194470989235260E+01   -0.238229582628509415E+05   -0.650396350544153723E+01    1
    0.216728681325912476E+02   -0.845385539531707764E+01    0.196404456914711090E+01   -0.238085218445588725E+05   -0.650646350544155183E+01    1
    0.220585563778877258E+02   -0.833876830339431763E+01    0.195092983435164613E+01   -0.237755802085677897E+05   -0.650896350544155666E+01    1
    0.246049466729164124E+02   -0.380694991350173950E+01    0.208375099945747344E+01   -0.237529580004259951E+05   -0.651146350544154462E+01    1
    0.248167568445205688E+02   -0.212649321556091309E+01    0.195805511858600645E+01   -0.237468578109852788E+05   -0.651396350544152725E+01    1
    0.200161951780319214E+02   -0.842539161443710327E+01    0.186942860524014942E+01   -0.237122711694738719E+05   -0.651646350544151254E+01    1
    0.215082219243049622E+02   -0.853442442417144775E+01    0.151709668599928915E+01   -0.237007943213994440E+05   -0.651896350544152003E+01    1
