    0.229709830312676715E+02   -0.211778985922307417E+01    0.173221793361992660E+01   -0.418081933309071019E+01    0.641094417728950372E+01   -0.273963227621139316E+01   -0.371567394163551739E+03
    0.229659329132923418E+02   -0.200588494150123076E+01    0.198514454773283511E+01   -0.412600076908648727E+01    0.640409173611477378E+01   -0.206445420721895800E+01   -0.371560827715124674E+03
    0.229505195554584169E+02   -0.212699393751291410E+01    0.179671715121807463E+01   -0.381556957078271886E+01    0.641002155258691442E+01   -0.168666601412380213E+01   -0.371548918204337667E+03
    0.229567256423847894E+02   -0.215958551749428374E+01    0.176353047518904971E+01   -0.396890469839236903E+01    0.637172455349444977E+01   -0.142461184165094901E+01   -0.371534079100525275E+03
    0.230022309303122547E+02   -0.192959170861240814E+01    0.206460159168031687E+01   -0.386016038073449419E+01    0.637599767272601525E+01   -0.179078436017966869E+01   -0.371515072346963620E+03
    0.229676336318473027E+02   -0.200922955375287238E+01    0.199675093472213083E+01   -0.396659556070189723E+01    0.640114916442887782E+01   -0.292993574754199937E+01   -0.371481559580577084E+03
    0.229910129165437986E+02   -0.194277366996364975E+01    0.197422894916416114E+01   -0.401563221222502875E+01    0.639219879967342575E+01   -0.140582526483871506E+01   -0.371459937191577467E+03
    0.229603348811281762E+02   -0.209032323027978695E+01    0.177782177092639393E+01   -0.407953168102385177E+01    0.639299298985453390E+01   -0.283677455366116638E+01   -0.371457705963278670E+03
    0.229669664481821201E+02   -0.209303613312216097E+01    0.182199408210507219E+01   -0.394514731297819754E+01    0.644576329961480088E+01   -0.109738609698644862E+01   -0.371451480635060875E+03
    0.229929469896593943E+02   -0.194729167035475115E+01    0.202379600709345242E+01   -0.394017187352187470E+01    0.643088283137183581E+01   -0.219611734285160498E+01   -0.371432212260021231E+03
    0.229522962839735918E+02   -0.210713313543072100E+01    0.185529362073099624E+01   -0.396842982767405239E+01    0.641896194807564591E+01   -0.144828300220328732E+01   -0.371411015920543207E+03
    0.229831813514611731E+02   -0.201698979379884058E+01    0.186356053268332644E+01   -0.399743370134024989E+01    0.639425659656851053E+01   -0.264326350319216097E+01   -0.371349634190507516E+03
    0.230151198917578412E+02   -0.183604747141746927E+01    0.216983769628691681E+01   -0.396253066484505911E+01    0.642232428180033033E+01   -0.985300766384661131E+00   -0.371348754138000970E+03
    0.229402453074863431E+02   -0.218613176645985696E+01    0.173527598050043119E+01   -0.389389611158990956E+01    0.639637251065781065E+01   -0.267249056821605935E+01   -0.371318317040563443E+03
    0.229630055124671202E+02   -0.210418763151426091E+01    0.181194408198148182E+01   -0.425258952812912039E+01    0.638247564541497781E+01   -0.188906623833590204E+01   -0.371279798147499775E+03
    0.229921377010158814E+02   -0.196217202890400344E+01    0.199457603181843268E+01   -0.404893717561927069E+01    0.635774242060519157E+01   -0.289765347911303150E+01   -0.371227382025744873E+03
    0.229658975173960691E+02   -0.199057641004024077E+01    0.195622072270576375E+01   -0.390130959575923519E+01    0.641863512450101670E+01   -0.127920875631753317E+01   -0.371226523189623776E+03
    0.229909874354809745E+02   -0.205201458466993536E+01    0.184658634801241450E+01   -0.418281661725442788E+01    0.640489428553320117E+01   -0.124628922292001687E+01   -0.371221658237918518E+03
    0.230030070186962341E+02   -0.198374282111915257E+01    0.191826494641935752E+01   -0.421876075847208476E+01    0.638598188569820113E+01   -0.286456672275113045E+01   -0.371220283938977616E+03
    0.230247533646162275E+02   -0.186850743101212124E+01    0.211400329590109726E+01   -0.411090204687108240E+01    0.641399202327219253E+01   -0.287897464172503792E+01   -0.371208547884978486E+03
    0.229631333561185471E+02   -0.203631849022498912E+01    0.189313363259059297E+01   -0.412966727933469091E+01    0.637211605149168125E+01   -0.258967953501191994E+01   -0.371207683902577344E+03
    0.229585689964556074E+02   -0.212135512017381966E+01    0.174664102145402489E+01   -0.421914167521562256E+01    0.639291971702599504E+01   -0.258011677747221890E+01   -0.371145168281888971E+03
    0.230204597180311907E+02   -0.194882562484820454E+01    0.200210197329149819E+01   -0.401247151704781402E+01    0.640269381534719972E+01   -0.275207801082979975E+01   -0.371119369160995518E+03
    0.230082467860523288E+02   -0.190185253014863420E+01    0.208736753335171255E+01   -0.391142107419904494E+01    0.642670445173500937E+01   -0.182271429921309647E+01   -0.371113224761608876E+03
    0.229787883596501850E+02   -0.201850562896648622E+01    0.191759000629977616E+01   -0.407737675037172664E+01    0.636006455732295972E+01   -0.270954475926419480E+01   -0.371109933459316323E+03
    0.229855529325497194E+02   -0.210577271396306465E+01    0.177955540213815500E+01   -0.412412908957017255E+01    0.641744594437773053E+01   -0.220485681692974556E+01   -0.371105240400186062E+03
    0.229411306293289030E+02   -0.216345261864590466E+01    0.177340270075568207E+01   -0.398095625511100071E+01    0.638494593326033844E+01   -0.220353185924134642E+01   -0.371103194560258999E+03
    0.230133919531938460E+02   -0.192676900642194049E+01    0.201278444684362379E+01   -0.391651171454600355E+01    0.642193350129459350E+01   -0.262470244060107527E+01   -0.371084166637419457E+03
    0.229778285571135648E+02   -0.211507486652833343E+01    0.178939586232463044E+01   -0.388226820934448824E+01    0.638140871868367299E+01   -0.244348999910399911E+01   -0.371080070803772458E+03
    0.229314768147801402E+02   -0.218655488733973247E+01    0.167233918496978107E+01   -0.402857638101886728E+01    0.639489958732972497E+01   -0.151244460703403982E+01   -0.371079464311745255E+03
    0.229906303949233610E+02   -0.209505868176998344E+01    0.178480512166977001E+01   -0.403400777040267577E+01    0.636979710474496219E+01   -0.143362724208283088E+01   -0.371075190236637468E+03
    0.230023932564560241E+02   -0.206276621309711405E+01    0.181451204425603807E+01   -0.402288443565234477E+01    0.638290631450622303E+01   -0.232916666834091401E+01   -0.371069753330706476E+03
    0.229458401298720567E+02   -0.217912963384597091E+01    0.167706540427580220E+01   -0.394381880991721978E+01    0.641918135512654775E+01   -0.248177148377507795E+01   -0.371061359494023293E+03
    0.229717792130004206E+02   -0.209216330778635573E+01    0.179881328519233419E+01   -0.409343665294755610E+01    0.635988626761085030E+01   -0.219432551714959967E+01   -0.371053454428348175E+03
    0.229902586371865247E+02   -0.205031528245083017E+01    0.189719492126391209E+01   -0.391028393107291627E+01    0.639400450402445220E+01   -0.219080136495968691E+01   -0.371050829038666109E+03
    0.229935053687307907E+02   -0.199068228762736332E+01    0.189965254412047435E+01   -0.405271509648167161E+01    0.637952078942006029E+01   -0.241553963206926348E+01   -0.371048155276483158E+03
    0.229860786271817936E+02   -0.199624238854379144E+01    0.189773828574086201E+01   -0.405011274629792517E+01    0.638301244338711893E+01   -0.147122662369359780E+01   -0.371014469182034929E+03
    0.229630103097673910E+02   -0.208725478867422520E+01    0.183215200992375626E+01   -0.422393030248817691E+01    0.637523027196879521E+01   -0.193222883568051929E+01   -0.371011618527034841E+03
    0.230225424427100442E+02   -0.195172444366321507E+01    0.196592560520185922E+01   -0.397417895477086525E+01    0.640305380942829405E+01   -0.287723910724152665E+01   -0.370999534875525569E+03
    0.229712477185643316E+02   -0.208843003429008967E+01    0.178482392797970046E+01   -0.392762734612943198E+01    0.641839279358091197E+01   -0.238485607151413070E+01   -0.370976011914970172E+03
    0.229795263027033094E+02   -0.202395528176534256E+01    0.192453617799065935E+01   -0.405626231465858211E+01    0.643974419447252266E+01   -0.129456741629268457E+01   -0.370971736245241345E+03
    0.229898906519705086E+02   -0.198711338816903904E+01    0.194645284728656121E+01   -0.393108687500754428E+01    0.642872226848388806E+01   -0.223849515430701995E+01   -0.370969330527385011E+03
    0.229430236843523865E+02   -0.217317777207148843E+01    0.169157205438717750E+01   -0.408245837868236361E+01    0.636950793993487707E+01   -0.219839288359737584E+01   -0.370968364206918807E+03
    0.229707674716153463E+02   -0.210186066570320307E+01    0.184084532478248097E+01   -0.383702410920151760E+01    0.638993043394110494E+01   -0.129068910459971042E+01   -0.370955749003997994E+03
    0.229850567455870554E+02   -0.203422004836923254E+01    0.193368071923804608E+01   -0.390682453603099322E+01    0.637665817391852219E+01   -0.122149149365507403E+01   -0.370924315224762495E+03
    0.230102339097980249E+02   -0.196342474835343417E+01    0.197190554962414444E+01   -0.384479688786539864E+01    0.639133778813568743E+01   -0.209427057762327440E+01   -0.370918033448650874E+03
    0.229620292842713667E+02   -0.217078549786190766E+01    0.165856258801468059E+01   -0.412453167976407187E+01    0.638272762038810892E+01   -0.239704527604360962E+01   -0.370910872979417093E+03
    0.230213942367564997E+02   -0.185105350844195549E+01    0.212619390605990244E+01   -0.400651719239767345E+01    0.636589540449915692E+01   -0.244698860005117913E+01   -0.370900265038155453E+03
    0.229900806329554683E+02   -0.204544164996794198E+01    0.183721940860671418E+01   -0.387334254481672779E+01    0.637843498163545775E+01   -0.149591422358890158E+01   -0.370884558892425787E+03
    0.229974418381704275E+02   -0.206523818664414982E+01    0.184536835571742608E+01   -0.408433993920841854E+01    0.639950530780106597E+01   -0.222083173094342312E+01   -0.370814465806914654E+03
    0.229637673878963255E+02   -0.211125518119410849E+01    0.182600525237733868E+01   -0.393731786499057179E+01    0.637083880687096915E+01   -0.156001695588606792E+01   -0.370807109722812640E+03
    0.229580413996037258E+02   -0.211468029360661891E+01    0.180062833207531914E+01   -0.423478901441160271E+01    0.638535057839980702E+01   -0.207363662425563078E+01   -0.370800823970514955E+03
    0.229744650169364846E+02   -0.206755608370129806E+01    0.180097574090941404E+01   -0.409017233582863948E+01    0.638868213844493926E+01   -0.139071527702076470E+01   -0.370798031718284278E+03
    0.229691929568828144E+02   -0.205173980403877287E+01    0.188996134741484290E+01   -0.385283973283707226E+01    0.641637099683812462E+01   -0.250261995697453710E+01   -0.370754309297417990E+03
    0.229896370207344205E+02   -0.202535424596038727E+01    0.187141799727655878E+01   -0.381418485636714699E+01    0.639624509023055587E+01   -0.143610242292408818E+01   -0.370742885105807147E+03
    0.229863336632715800E+02   -0.202379110631139092E+01    0.188677001283037860E+01   -0.412986934797535721E+01    0.642876568438204909E+01   -0.164607396693745711E+01   -0.370729273546789273E+03
    0.230056377338012439E+02   -0.195573294224030647E+01    0.196335409017523888E+01   -0.406710811827600338E+01    0.636670571920157879E+01   -0.182462874295413369E+01   -0.370720418341007928E+03
    0.230132484051798087E+02   -0.200476110101421856E+01    0.189803417066315849E+01   -0.405922283015064522E+01    0.640006031827610400E+01   -0.222512389352035456E+01   -0.370717102839555025E+03
    0.229697811237924263E+02   -0.204457187339230373E+01    0.188893549508108816E+01   -0.383809980898495962E+01    0.636856601024569269E+01   -0.111163839048868884E+01   -0.370713017807258780E+03
    0.229759414915811497E+02   -0.210551701890144294E+01    0.180690913019788946E+01   -0.418843638121369821E+01    0.638329889645033610E+01   -0.276931775287882909E+01   -0.370698510096513587E+03
    0.229670233739557226E+02   -0.196851592062260750E+01    0.200017166270752123E+01   -0.402901461179267173E+01    0.638741703558511276E+01   -0.204889865435731444E+01   -0.370679275336387377E+03
    0.229674670788100634E+02   -0.206052192913241505E+01    0.187137742925102746E+01   -0.385942492214813804E+01    0.641927490869748496E+01   -0.992051345332732204E+00   -0.370651542161879718E+03
    0.229975196787432949E+02   -0.194192955220479924E+01    0.206491420522360070E+01   -0.391721188042246826E+01    0.638500286987316112E+01   -0.193775611109625179E+01   -0.370643633047786579E+03
    0.230151410242835084E+02   -0.195442706315150261E+01    0.196435327329300558E+01   -0.411520001701984484E+01    0.637779689045212450E+01   -0.153593646309539267E+01   -0.370643046868987255E+03
    0.229459588919306405E+02   -0.215544068359584973E+01    0.177578109760314296E+01   -0.410525433299346698E+01    0.639281214715776347E+01   -0.245156787774424867E+01   -0.370628087934545022E+03
    0.229771143299011911E+02   -0.191170987085456012E+01    0.210456918184524078E+01   -0.393929426668466842E+01    0.640009194606650667E+01   -0.202551771901768163E+01   -0.370625182789501935E+03
    0.229872694408565650E+02   -0.200518741507945286E+01    0.189264389431403424E+01   -0.412395287054673965E+01    0.641022484938861403E+01   -0.133406197799131521E+01   -0.370623436641463854E+03
    0.229789761531747665E+02   -0.195200015262872917E+01    0.202881787250652845E+01   -0.404478618983695526E+01    0.642176579287201843E+01   -0.252956756445275133E+01   -0.370592187579804659E+03
    0.229351570429553533E+02   -0.219368323152825262E+01    0.172022853778476148E+01   -0.392310047774721848E+01    0.638543265783789682E+01   -0.284222766225926149E+01   -0.370591853682584656E+03
    0.230142230252020141E+02   -0.188309464814364524E+01    0.206200184710775947E+01   -0.415339210086206290E+01    0.640637640889598003E+01   -0.238320364719734279E+01   -0.370588107966652558E+03
    0.229902522140523971E+02   -0.193646070305834606E+01    0.202992104247968186E+01   -0.398430422996757105E+01    0.642720111454456422E+01   -0.273843784543298918E+01   -0.370566233022440542E+03
    0.229806852709216827E+02   -0.200309827809398389E+01    0.194302247340666323E+01   -0.377836201594205434E+01    0.638779402755502979E+01   -0.111681666282593661E+01   -0.370537678925148214E+03
    0.229782061228557524E+02   -0.206183958594176531E+01    0.184028047232923142E+01   -0.426092870667866297E+01    0.638964126052815917E+01   -0.281583634396357141E+01   -0.370533927162627094E+03
    0.230052756848090283E+02   -0.186436555766163004E+01    0.209951343889581388E+01   -0.390051792454582635E+01    0.639662444362283811E+01   -0.234753538608525858E+01   -0.370518299016110007E+03
    0.229686202298391287E+02   -0.207324170559235377E+01    0.185683538970668116E+01   -0.383961102516134911E+01    0.638779160416617664E+01   -0.999266254812910759E+00   -0.370510639429307446E+03
    0.229826460774284485E+02   -0.190084906587985181E+01    0.210510812263615099E+01   -0.388244997567507610E+01    0.638754983050078984E+01   -0.170695037752302659E+01   -0.370506401974457276E+03
    0.230139367898787981E+02   -0.187988001218299594E+01    0.207629513072057037E+01   -0.401786854533565840E+01    0.643143762005499831E+01   -0.138426708996908809E+01   -0.370502028939079821E+03
    0.229927621698707583E+02   -0.203686654125614020E+01    0.183588373660359694E+01   -0.412698687870339942E+01    0.640473042095645795E+01   -0.186665970794154945E+01   -0.370482553656396988E+03
    0.229769757253601021E+02   -0.212203635793688505E+01    0.178179697594274744E+01   -0.409870747981415207E+01    0.641307591444270297E+01   -0.133424725986891124E+01   -0.370464286207197233E+03
    0.230133349928760502E+02   -0.191041633585479076E+01    0.205730796560245333E+01   -0.405804576964115693E+01    0.636691497058725542E+01   -0.244772072489070158E+01   -0.370447644118059884E+03
    0.229883375680318913E+02   -0.202423867777747635E+01    0.188655460381315221E+01   -0.392456839168187166E+01    0.636856466422857892E+01   -0.255209916669358172E+01   -0.370447102380631861E+03
    0.229661286858480125E+02   -0.200840901889254297E+01    0.197690392738721599E+01   -0.406275272046744007E+01    0.641082064571734112E+01   -0.237519364464459759E+01   -0.370438548457818797E+03
    0.229917325406716202E+02   -0.202687779882562058E+01    0.187462390928409217E+01   -0.412051112953192344E+01    0.636661459376075012E+01   -0.211189659052661405E+01   -0.370437850031975586E+03
    0.229592622474911678E+02   -0.204397457131282412E+01    0.188268343652810333E+01   -0.388064339182918605E+01    0.639652534799340966E+01   -0.195754535344036640E+01   -0.370418179097471238E+03
    0.229954844239080209E+02   -0.189502961857665575E+01    0.206779087322833854E+01   -0.411759043821686799E+01    0.640491823295590379E+01   -0.252103825192544839E+01   -0.370418094645740894E+03
    0.229728784741642365E+02   -0.201364993651636848E+01    0.194551392495446529E+01   -0.418532709497405087E+01    0.637952302970586782E+01   -0.229959377888194272E+01   -0.370414550522662410E+03
    0.229972745147024895E+02   -0.203284810356897339E+01    0.188935712467679728E+01   -0.394174382181357252E+01    0.641775846074937917E+01   -0.267581506691815330E+01   -0.370414363665555300E+03
    0.229645975337494725E+02   -0.199120206887656259E+01    0.198729111753913035E+01   -0.398188544104283970E+01    0.637828474064910811E+01   -0.204372578142819705E+01   -0.370410761702188609E+03
    0.230054924959297971E+02   -0.193916102866910300E+01    0.204000810320194104E+01   -0.411348927323296998E+01    0.641722870242311316E+01   -0.137950657657520703E+01   -0.370405178405312029E+03
    0.229999711275334917E+02   -0.202921078050143766E+01    0.189717109512191362E+01   -0.404914183134573769E+01    0.641484156898399949E+01   -0.197430844172176823E+01   -0.370382333169577521E+03
    0.229687003803593655E+02   -0.207502918418868987E+01    0.185670600117792728E+01   -0.404141624383483489E+01    0.642733067095405719E+01   -0.296797247079740423E+01   -0.370382272076230777E+03
    0.229953607118481393E+02   -0.202899251921599610E+01    0.188604870637797228E+01   -0.398568427821402604E+01    0.639591262523940429E+01   -0.104638263479959859E+01   -0.370375377757354556E+03
    0.229487407378335107E+02   -0.210584008971735059E+01    0.178423164205392681E+01   -0.403115110658174025E+01    0.638446192445054628E+01   -0.242827190626687894E+01   -0.370370740937672508E+03
    0.229672160175306814E+02   -0.202965092842799599E+01    0.193858379697868144E+01   -0.384445917234185863E+01    0.639426592593820775E+01   -0.278944223817974546E+01   -0.370360079138099366E+03
    0.229806047234012922E+02   -0.209077782687485936E+01    0.184015130180222486E+01   -0.392584471825971626E+01    0.638863483117368336E+01   -0.238102133308379216E+01   -0.370354085554535459E+03
    0.230116575681124296E+02   -0.193049396790700989E+01    0.204775107491099284E+01   -0.387060946063173184E+01    0.639600232430303972E+01   -0.225788644124851379E+01   -0.370350949241015712E+03
    0.229682081571125778E+02   -0.201836490415847436E+01    0.192081776459024289E+01   -0.402722560670012442E+01    0.636782035507573241E+01   -0.295228011992100248E+01   -0.370350264572995002E+03
    0.229674689946680317E+02   -0.210512708979750585E+01    0.178143441128068170E+01   -0.405378411670169037E+01    0.636326557766107204E+01   -0.264374454739076103E+01   -0.370347706159162556E+03
    0.229796965418660406E+02   -0.197868970086063101E+01    0.198929394128379244E+01   -0.408291693675725575E+01    0.642485570121097815E+01   -0.186371879804983798E+01   -0.370335596154063467E+03
    0.229798797647029218E+02   -0.207970813505470353E+01    0.185989839817730851E+01   -0.409345656107651124E+01    0.640621349623162750E+01   -0.155136475796688544E+01   -0.370334580316332449E+03
