    0.296830296516418457E+01   -0.127428770065307617E+00   -0.148647119346169010E+08   -0.609896350544150234E+01    1
    0.253837811946868896E+01   -0.181146860122680664E-01   -0.143905964501803629E+08   -0.610146350544149918E+01    1
    0.190358376502990723E+01    0.625625252723693848E-01   -0.130079780634589288E+08   -0.610396350544150579E+01    1
    0.237093412876129150E+01   -0.241656899452209473E-01   -0.129459666882300265E+08   -0.610646350544152394E+01    1
    0.260905420780181885E+01   -0.850415825843811035E-01   -0.128638373262996040E+08   -0.610896350544153233E+01    1
    0.244695794582366943E+01   -0.927251577377319336E-01   -0.115090809063122105E+08   -0.611146350544151318E+01    1
    0.142554557323455811E+01   -0.404244661331176758E-02   -0.101140052117910720E+08   -0.611396350544150202E+01    1
    0.266445624828338623E+01   -0.247282445430755615E+00   -0.916020076694249548E+07   -0.611646350544151840E+01    1
    0.261773848533630371E+01   -0.240432858467102051E+00   -0.903992916296773590E+07   -0.611896350544151613E+01    1
    0.186673545837402344E+01   -0.195931196212768555E+00   -0.708769208985589817E+07   -0.612146350544151030E+01    1
    0.210731005668640137E+01   -0.250130593776702881E+00   -0.681001398171107937E+07   -0.612396350544150803E+01    1
    0.299492037296295166E+01   -0.485434591770172119E+00   -0.664513554645107128E+07   -0.612646350544151108E+01    1
    0.138977968692779541E+01   -0.185160160064697266E+00   -0.664157368381435424E+07   -0.612896350544151858E+01    1
    0.283083093166351318E+01   -0.473891198635101318E+00   -0.606459519585166313E+07   -0.613146350544150476E+01    1
    0.104106211662292480E+01   -0.267188012599945068E+00   -0.552513920236642286E+07   -0.613396350544150160E+01    1
    0.186426901817321777E+01   -0.318369448184967041E+00   -0.534015875376919843E+07   -0.613646350544149932E+01    1
    0.144056284427642822E+01   -0.320769131183624268E+00   -0.487867097840151284E+07   -0.613896350544150327E+01    1
    0.206207823753356934E+01   -0.404967188835144043E+00   -0.468042653350588214E+07   -0.614146350544151343E+01    1
    0.175279891490936279E+01   -0.374455809593200684E+00   -0.455109683002171665E+07   -0.614396350544152714E+01    1
    0.292933225631713867E+01   -0.675698637962341309E+00   -0.408385973742463952E+07   -0.614646350544152309E+01    1
    0.177300095558166504E+01   -0.439182341098785400E+00   -0.393973230759715335E+07   -0.614896350544151282E+01    1
    0.231147837638854980E+01   -0.547258555889129639E+00   -0.376182773320959415E+07   -0.615146350544152742E+01    1
    0.141434109210968018E+01   -0.440058946609497070E+00   -0.369548194170308020E+07   -0.615396350544151360E+01    1
    0.123827242851257324E+01   -0.436949849128723145E+00   -0.369468750358135207E+07   -0.615646350544150067E+01    1
    0.252300107479095459E+01   -0.604750633239746094E+00   -0.368931445474204468E+07   -0.615896350544150195E+01    1
    0.236977863311767578E+01   -0.568958640098571777E+00   -0.368490116650839476E+07   -0.616146350544151922E+01    1
    0.120192193984985352E+01   -0.485020220279693604E+00   -0.330787783256116183E+07   -0.616396350544152849E+01    1
    0.210396075248718262E+01   -0.572735846042633057E+00   -0.323130534753322974E+07   -0.616646350544150668E+01    1
    0.290611279010772705E+01   -0.788344085216522217E+00   -0.309742701667699963E+07   -0.616896350544149996E+01    1
    0.283786725997924805E+01   -0.794062018394470215E+00   -0.291302652032659901E+07   -0.617146350544152167E+01    1
    0.223945629596710205E+01   -0.673687100410461426E+00   -0.271488703583106259E+07   -0.617396350544153449E+01    1
    0.141514503955841064E+01   -0.591206192970275879E+00   -0.260664553210325027E+07   -0.617646350544151179E+01    1
    0.260347318649291992E+01   -0.821301043033599854E+00   -0.234798434331778018E+07   -0.617896350544150152E+01    1
    0.198970091342926025E+01   -0.699091613292694092E+00   -0.231085208221371099E+07   -0.618146350544150103E+01    1
    0.195417678356170654E+01   -0.724700689315795898E+00   -0.215130433759359177E+07   -0.618396350544151829E+01    1
    0.167982387542724609E+01   -0.748144805431365967E+00   -0.188782759778929525E+07   -0.618646350544152934E+01    1
    0.198874735832214355E+01   -0.791081428527832031E+00   -0.186776522662385507E+07   -0.618896350544151730E+01    1
    0.117525601387023926E+01   -0.770019292831420898E+00   -0.171272393599328143E+07   -0.619146350544153012E+01    1
    0.188317549228668213E+01   -0.823519766330718994E+00   -0.167295039600608987E+07   -0.619396350544153673E+01    1
    0.209466695785522461E+01   -0.863630533218383789E+00   -0.164428553046721779E+07   -0.619646350544151137E+01    1
    0.141004693508148193E+01   -0.838997721672058105E+00   -0.146886669802738354E+07   -0.619896350544150465E+01    1
    0.269422471523284912E+01   -0.105879229307174683E+01   -0.143657498490561428E+07   -0.620146350544151748E+01    1
    0.100825154781341553E+01   -0.880587637424468994E+00   -0.134300646873091697E+07   -0.620396350544150987E+01    1
    0.283685040473937988E+01   -0.113799494504928589E+01   -0.131659039223279548E+07   -0.620646350544149783E+01    1
    0.154539942741394043E+01   -0.915252566337585449E+00   -0.125105399692853238E+07   -0.620896350544150710E+01    1
    0.288611793518066406E+01   -0.117568045854568481E+01   -0.124957918950171745E+07   -0.621146350544150838E+01    1
    0.265796911716461182E+01   -0.113234585523605347E+01   -0.118449067123581935E+07   -0.621396350544150700E+01    1
    0.199832487106323242E+01   -0.993860542774200439E+00   -0.117263479178007226E+07   -0.621646350544150472E+01    1
    0.142832076549530029E+01   -0.961546123027801514E+00   -0.110761890772689879E+07   -0.621896350544153709E+01    1
    0.106637394428253174E+01   -0.974758148193359375E+00   -0.107285960791675351E+07   -0.622146350544152416E+01    1
    0.280285215377807617E+01   -0.122196745872497559E+01   -0.105946075832324871E+07   -0.622396350544153076E+01    1
    0.175372755527496338E+01   -0.103231251239776611E+01   -0.994963429864126141E+06   -0.622646350544153204E+01    1
    0.100541770458221436E+01   -0.101391822099685669E+01   -0.985996207571169478E+06   -0.622896350544151112E+01    1
    0.282037401199340820E+01   -0.126080167293548584E+01   -0.980369745807188563E+06   -0.623146350544149907E+01    1
    0.180038857460021973E+01   -0.106074154376983643E+01   -0.943028203371187439E+06   -0.623396350544151101E+01    1
    0.290253555774688721E+01   -0.132588422298431396E+01   -0.894027560227852082E+06   -0.623646350544152739E+01    1
    0.288821744918823242E+01   -0.136725580692291260E+01   -0.804308489564888529E+06   -0.623896350544154199E+01    1
    0.209296441078186035E+01   -0.118075978755950928E+01   -0.788874816917714779E+06   -0.624146350544154416E+01    1
    0.206982934474945068E+01   -0.117684489488601685E+01   -0.788718569054140593E+06   -0.624396350544154188E+01    1
    0.187664628028869629E+01   -0.116298836469650269E+01   -0.760761774763431866E+06   -0.624646350544154139E+01    1
    0.164488124847412109E+01   -0.117228943109512329E+01   -0.701516378150047967E+06   -0.624896350544154089E+01    1
    0.249291992187500000E+01   -0.132454800605773926E+01   -0.687904331382615725E+06   -0.625146350544151908E+01    1
    0.166968369483947754E+01   -0.119485563039779663E+01   -0.669147692767514032E+06   -0.625396350544150437E+01    1
    0.193506979942321777E+01   -0.127913433313369751E+01   -0.592159404537655879E+06   -0.625646350544151275E+01    1
    0.281338763236999512E+01   -0.148658758401870728E+01   -0.579343439596168115E+06   -0.625896350544152913E+01    1
    0.215715837478637695E+01   -0.133181589841842651E+01   -0.571079123986211722E+06   -0.626146350544153396E+01    1
    0.261214733123779297E+01   -0.144134241342544556E+01   -0.563697064821950858E+06   -0.626396350544151304E+01    1
    0.169376266002655029E+01   -0.130066525936126709E+01   -0.526048882882399252E+06   -0.626646350544151076E+01    1
    0.199969995021820068E+01   -0.135653918981552124E+01   -0.506180689188052842E+06   -0.626896350544153069E+01    1
    0.264719831943511963E+01   -0.149744975566864014E+01   -0.506111658922591538E+06   -0.627146350544152575E+01    1
    0.266560471057891846E+01   -0.151701045036315918E+01   -0.489439319149988354E+06   -0.627396350544150305E+01    1
    0.139405465126037598E+01   -0.134433883428573608E+01   -0.453497204016225995E+06   -0.627646350544151854E+01    1
    0.135347807407379150E+01   -0.138470399379730225E+01   -0.411511413159046206E+06   -0.627896350544151893E+01    1
    0.260734248161315918E+01   -0.158409667015075684E+01   -0.404062639774187584E+06   -0.628146350544150600E+01    1
    0.219876706600189209E+01   -0.150458389520645142E+01   -0.389689306715331622E+06   -0.628396350544150373E+01    1
    0.242320537567138672E+01   -0.156235790252685547E+01   -0.381573150606843526E+06   -0.628646350544151566E+01    1
    0.100086450576782227E+01   -0.149131220579147339E+01   -0.323821700689250662E+06   -0.628896350544151872E+01    1
    0.248955130577087402E+01   -0.167931818962097168E+01   -0.302151026982586249E+06   -0.629146350544151289E+01    1
    0.150873458385467529E+01   -0.152812176942825317E+01   -0.299041067945490475E+06   -0.629396350544151328E+01    1
    0.281154203414916992E+01   -0.181115126609802246E+01   -0.273731517466815887E+06   -0.629646350544151456E+01    1
    0.284953725337982178E+01   -0.182950425148010254E+01   -0.269522947314160760E+06   -0.629896350544151140E+01    1
    0.153943955898284912E+01   -0.162710082530975342E+01   -0.238290809298008273E+06   -0.630146350544151979E+01    1
    0.161731529235839844E+01   -0.163582754135131836E+01   -0.236772828670626594E+06   -0.630396350544154327E+01    1
    0.191354846954345703E+01   -0.170463877916336060E+01   -0.218404021810152481E+06   -0.630646350544153300E+01    1
    0.253299653530120850E+01   -0.190927535295486450E+01   -0.182219410639588576E+06   -0.630896350544153339E+01    1
    0.289268362522125244E+01   -0.201984304189682007E+01   -0.179646352648826636E+06   -0.631146350544152401E+01    1
    0.208832967281341553E+01   -0.182926756143569946E+01   -0.174591640717628237E+06   -0.631396350544150398E+01    1
    0.277176403999328613E+01   -0.201333111524581909E+01   -0.167360375425964157E+06   -0.631646350544151769E+01    1
    0.265823495388031006E+01   -0.199719947576522827E+01   -0.160965110609767376E+06   -0.631896350544152607E+01    1
    0.174794316291809082E+01   -0.181584441661834717E+01   -0.160125333257613791E+06   -0.632146350544152202E+01    1
    0.275930023193359375E+01   -0.207581400871276855E+01   -0.143830767520770285E+06   -0.632396350544152774E+01    1
    0.104910969734191895E+01   -0.184275627136230469E+01   -0.140477029388258001E+06   -0.632646350544152636E+01    1
    0.249280500411987305E+01   -0.201543313264846802E+01   -0.139318174645715364E+06   -0.632896350544151876E+01    1
    0.190838360786437988E+01   -0.192771422863006592E+01   -0.129505884636734336E+06   -0.633146350544152003E+01    1
    0.127597868442535400E+01   -0.187485760450363159E+01   -0.129462580697381942E+06   -0.633396350544152309E+01    1
    0.138325047492980957E+01   -0.187831747531890869E+01   -0.129315630383019670E+06   -0.633646350544152615E+01    1
    0.206892728805541992E+01   -0.196575707197189331E+01   -0.126060424238016625E+06   -0.633896350544152920E+01    1
    0.147063815593719482E+01   -0.190273064374923706E+01   -0.123315254937374048E+06   -0.634146350544152781E+01    1
    0.118263590335845947E+01   -0.190218120813369751E+01   -0.121176788365828572E+06   -0.634396350544151222E+01    1
    0.246560704708099365E+01   -0.208338153362274170E+01   -0.117289780161634699E+06   -0.634646350544149573E+01    1
    0.101362669467926025E+01   -0.193908059597015381E+01   -0.112028702944921257E+06   -0.634896350544151034E+01    1
    0.222907650470733643E+01   -0.207298421859741211E+01   -0.105770361917764079E+06   -0.635146350544150984E+01    1
    0.263736212253570557E+01   -0.218847584724426270E+01   -0.102557648665672721E+06   -0.635396350544149158E+01    1
    0.144809293746948242E+01   -0.201628351211547852E+01   -0.939740925258762727E+05   -0.635646350544149996E+01    1
    0.193555533885955811E+01   -0.207873165607452393E+01   -0.919324402996265708E+05   -0.635896350544152256E+01    1
    0.194669127464294434E+01   -0.208731806278228760E+01   -0.904871126245798805E+05   -0.636146350544152384E+01    1
    0.220679354667663574E+01   -0.216680854558944702E+01   -0.842649573118905828E+05   -0.636396350544150557E+01    1
    0.265505027770996094E+01   -0.228200644254684448E+01   -0.839516720016625040E+05   -0.636646350544150952E+01    1
    0.202745068073272705E+01   -0.216966325044631958E+01   -0.771673208599889331E+05   -0.636896350544151346E+01    1
    0.171976840496063232E+01   -0.214373159408569336E+01   -0.736186106346912275E+05   -0.637146350544153250E+01    1
    0.195983850955963135E+01   -0.219283527135848999E+01   -0.711614709004956967E+05   -0.637396350544155155E+01    1
    0.154818284511566162E+01   -0.215755927562713623E+01   -0.683948324635156750E+05   -0.637646350544152529E+01    1
    0.231944656372070312E+01   -0.231184118986129761E+01   -0.641177218212280713E+05   -0.637896350544150614E+01    1
    0.129043853282928467E+01   -0.217942523956298828E+01   -0.627220172344097373E+05   -0.638146350544151897E+01    1
    0.142409658432006836E+01   -0.220688980817794800E+01   -0.595778722409051334E+05   -0.638396350544152380E+01    1
    0.118948698043823242E+01   -0.221384561061859131E+01   -0.575054744681798329E+05   -0.638646350544151620E+01    1
    0.286651897430419922E+01   -0.255815094709396362E+01   -0.529096116799838783E+05   -0.638896350544153080E+01    1
    0.191686856746673584E+01   -0.231742078065872192E+01   -0.524610407541076711E+05   -0.639146350544153830E+01    1
    0.104902052879333496E+01   -0.229115670919418335E+01   -0.478353108695683404E+05   -0.639396350544151737E+01    1
    0.199806928634643555E+01   -0.238740956783294678E+01   -0.461852111284507773E+05   -0.639646350544152220E+01    1
    0.180506205558776855E+01   -0.236034166812896729E+01   -0.456135422350721055E+05   -0.639896350544151460E+01    1
    0.205043947696685791E+01   -0.242139393091201782E+01   -0.437535438582734278E+05   -0.640146350544150433E+01    1
    0.121609449386596680E+01   -0.233285087347030640E+01   -0.432312568945896637E+05   -0.640396350544151272E+01    1
    0.203226983547210693E+01   -0.243493378162384033E+01   -0.420885212393505572E+05   -0.640646350544151311E+01    1
    0.105443108081817627E+01   -0.234621042013168335E+01   -0.418411263456664092E+05   -0.640896350544153304E+01    1
    0.159029436111450195E+01   -0.237874448299407959E+01   -0.410072276778177111E+05   -0.641146350544155297E+01    1
    0.200845384597778320E+01   -0.246296089887619019E+01   -0.390927911033369892E+05   -0.641396350544154892E+01    1
    0.120059716701507568E+01   -0.238070160150527954E+01   -0.385034450909444786E+05   -0.641646350544152533E+01    1
    0.295188915729522705E+01   -0.279962199926376343E+01   -0.342318393409167038E+05   -0.641896350544152039E+01    1
    0.187629115581512451E+01   -0.251126074790954590E+01   -0.331700253891834800E+05   -0.642146350544151190E+01    1
    0.219254910945892334E+01   -0.258264869451522827E+01   -0.327953600709800085E+05   -0.642396350544151495E+01    1
    0.281528103351593018E+01   -0.277099037170410156E+01   -0.327818257406667108E+05   -0.642646350544152956E+01    1
    0.169485986232757568E+01   -0.248858046531677246E+01   -0.327349858653722149E+05   -0.642896350544153616E+01    1
    0.198110282421112061E+01   -0.254238253831863403E+01   -0.323326457784429949E+05   -0.643146350544153833E+01    1
    0.249140107631683350E+01   -0.267243158817291260E+01   -0.322116504814245309E+05   -0.643396350544153695E+01    1
    0.267493784427642822E+01   -0.276777243614196777E+01   -0.299151625050222356E+05   -0.643646350544153023E+01    1
    0.265108263492584229E+01   -0.277813762426376343E+01   -0.288364990574139883E+05   -0.643896350544152440E+01    1
    0.200489759445190430E+01   -0.261889833211898804E+01   -0.276229514840732627E+05   -0.644146350544153545E+01    1
    0.290977740287780762E+01   -0.290096992254257202E+01   -0.273298452640349096E+05   -0.644396350544153229E+01    1
    0.111664879322052002E+01   -0.252684491872787476E+01   -0.269902092602725897E+05   -0.644646350544153979E+01    1
    0.282500851154327393E+01   -0.291292309761047363E+01   -0.251518104133191482E+05   -0.644896350544154906E+01    1
    0.297503507137298584E+01   -0.916101181507110596E+01   -0.238869642786075019E+05   -0.645146350544151925E+01    1
    0.289319455623626709E+01   -0.924858778715133667E+01   -0.238869611614059831E+05   -0.645396350544149033E+01    1
    0.262252354621887207E+01   -0.919984668493270874E+01   -0.238869603287881291E+05   -0.645646350544149072E+01    1
    0.254370045661926270E+01   -0.924035871028900146E+01   -0.238869590402002977E+05   -0.645896350544150355E+01    1
    0.293600344657897949E+01   -0.942215764522552490E+01   -0.238869580554513232E+05   -0.646146350544151460E+01    1
    0.268158364295959473E+01   -0.942895805835723877E+01   -0.238869567286036036E+05   -0.646396350544151854E+01    1
    0.252647221088409424E+01   -0.940231108665466309E+01   -0.238869564585349399E+05   -0.646646350544152693E+01    1
    0.240943276882171631E+01   -0.937293070554733276E+01   -0.238869564037906457E+05   -0.646896350544151133E+01    1
    0.295053374767303467E+01   -0.966628277301788330E+01   -0.238869551716074675E+05   -0.647146350544151172E+01    1
    0.264522886276245117E+01   -0.965039241313934326E+01   -0.238869544359908105E+05   -0.647396350544154586E+01    1
    0.211343598365783691E+01   -0.954590457677841187E+01   -0.238869540498474635E+05   -0.647646350544154359E+01    1
    0.154420721530914307E+01   -0.943366825580596924E+01   -0.238869539791857351E+05   -0.647896350544153865E+01    1
    0.189761626720428467E+01   -0.950387668609619141E+01   -0.238869539757850143E+05   -0.648146350544153194E+01    1
    0.170934486389160156E+01   -0.947589546442031860E+01   -0.238869538943183907E+05   -0.648396350544150657E+01    1
    0.151663374900817871E+01   -0.946784734725952148E+01   -0.238869537152955891E+05   -0.648646350544150696E+01    1
    0.259223926067352295E+01   -0.977942454814910889E+01   -0.238869535577151983E+05   -0.648896350544150824E+01    1
    0.220639097690582275E+01   -0.968402338027954102E+01   -0.238869534128493833E+05   -0.649146350544149886E+01    1
    0.277301084995269775E+01   -0.987976080179214478E+01   -0.238869534014577439E+05   -0.649396350544152856E+01    1
    0.141110444068908691E+01   -0.950784403085708618E+01   -0.238869533703891029E+05   -0.649646350544153872E+01    1
    0.268510019779205322E+01   -0.985582363605499268E+01   -0.238869533624066535E+05   -0.649896350544152046E+01    1
    0.229420900344848633E+01   -0.972404891252517700E+01   -0.238869533517835371E+05   -0.650146350544152618E+01    1
    0.293792819976806641E+01   -0.996562814712524414E+01   -0.238869533154044184E+05   -0.650396350544153723E+01    1
    0.166938745975494385E+01   -0.956729060411453247E+01   -0.238869533102891291E+05   -0.650646350544155183E+01    1
    0.131169033050537109E+01   -0.956594127416610718E+01   -0.238869530017361685E+05   -0.650896350544155666E+01    1
    0.249778306484222412E+01   -0.990152710676193237E+01   -0.238869529397211227E+05   -0.651146350544154462E+01    1
    0.186245870590209961E+01   -0.970175284147262573E+01   -0.238869529292446168E+05   -0.651396350544152725E+01    1
    0.180468869209289551E+01   -0.975273102521896362E+01   -0.238869527093490724E+05   -0.651646350544151254E+01    1
    0.125147187709808350E+01   -0.967408961057662964E+01   -0.238869525742372825E+05   -0.651896350544152003E+01    1
    0.128103196620941162E+01   -0.968786090612411499E+01   -0.238869525505746024E+05   -0.652146350544151776E+01    1
    0.197607350349426270E+01   -0.988293677568435669E+01   -0.238869525142065868E+05   -0.652396350544151549E+01    1
    0.139387214183807373E+01   -0.973967897891998291E+01   -0.238869524770932367E+05   -0.652646350544154163E+01    1
    0.173329317569732666E+01   -0.990398252010345459E+01   -0.238869523436337149E+05   -0.652896350544154469E+01    1
    0.112170910835266113E+01   -0.982590496540069580E+01   -0.238869522579360819E+05   -0.653146350544152288E+01    1
    0.123462283611297607E+01   -0.986008799076080322E+01   -0.238869522518626436E+05   -0.653396350544150284E+01    1
    0.146161031723022461E+01   -0.992432016134262085E+01   -0.238869522506720714E+05   -0.653646350544152011E+01    1
    0.103512716293334961E+01   -0.982946842908859253E+01   -0.238869522483392393E+05   -0.653896350544151694E+01    1
    0.118274986743927002E+01   -0.986844688653945923E+01   -0.238869522478870676E+05   -0.654146350544151645E+01    1
    0.112062633037567139E+01   -0.995029771327972412E+01   -0.238869522478263425E+05   -0.654396350544152305E+01    1
    0.110020303726196289E+01   -0.996714663505554199E+01   -0.238869522478263425E+05   -0.654646350544150213E+01    1
    0.297461974620819092E+01   -0.911092466115951538E+01   -0.238869359577330833E+05   -0.654896350544151318E+01    1
    0.292319691181182861E+01   -0.911380493640899658E+01   -0.238869195253882135E+05   -0.655146350544153577E+01    1
    0.249886274337768555E+01   -0.919033777713775635E+01   -0.238869055936781551E+05   -0.655396350544152639E+01    1
    0.186962985992431641E+01   -0.930222922563552856E+01   -0.238868639909292979E+05   -0.655646350544151346E+01    1
    0.171616685390472412E+01   -0.932462233304977417E+01   -0.238867971260052473E+05   -0.655896350544154050E+01    1
    0.221528947353363037E+01   -0.921087408065795898E+01   -0.238866682601957145E+05   -0.656146350544153023E+01    1
    0.285528099536895752E+01   -0.905426853895187378E+01   -0.238863940962323977E+05   -0.656396350544149687E+01    1
    0.131716179847717285E+01   -0.935401779413223267E+01   -0.238862233237122346E+05   -0.656646350544152924E+01    1
    0.138850116729736328E+01   -0.933208692073822021E+01   -0.238861144583259193E+05   -0.656896350544153496E+01    1
    0.129110467433929443E+01   -0.930150341987609863E+01   -0.238847424803086287E+05   -0.657146350544153623E+01    1
    0.104014503955841064E+01   -0.933759438991546631E+01   -0.238841881911705896E+05   -0.657396350544153485E+01    1
    0.131521558761596680E+01   -0.926120841503143311E+01   -0.238837785239938275E+05   -0.657646350544153258E+01    1
    0.165148293972015381E+01   -0.916014963388442993E+01   -0.238830658402869922E+05   -0.657896350544154984E+01    1
    0.232062566280364990E+01   -0.897854280471801758E+01   -0.238821882591390022E+05   -0.658146350544153069E+01    1
    0.208731567859649658E+01   -0.902855587005615234E+01   -0.238821069419685191E+05   -0.658396350544152664E+01    1
    0.293636775016784668E+01   -0.882698315382003784E+01   -0.238818178486362776E+05   -0.658646350544151371E+01    1
    0.261116147041320801E+01   -0.889887464046478271E+01   -0.238817869928262371E+05   -0.658896350544149989E+01    1
    0.131352961063385010E+01   -0.920033580064773560E+01   -0.238817750447850631E+05   -0.659146350544150383E+01    1
    0.255168616771697998E+01   -0.890946012735366821E+01   -0.238817074047387941E+05   -0.659396350544150245E+01    1
    0.226940631866455078E+01   -0.897247278690338135E+01   -0.238816692220215846E+05   -0.659646350544153037E+01    1
    0.150726437568664551E+01   -0.913978904485702515E+01   -0.238812337848345705E+05   -0.659896350544154586E+01    1
    0.255078613758087158E+01   -0.889028036594390869E+01   -0.238811231865112677E+05   -0.660146350544153382E+01    1
    0.164501178264617920E+01   -0.907819128036499023E+01   -0.238800892314929042E+05   -0.660396350544152799E+01    1
    0.157677245140075684E+01   -0.906510972976684570E+01   -0.238785801166594283E+05   -0.660646350544152128E+01    1
    0.265132749080657959E+01   -0.879487460851669312E+01   -0.238784656298749323E+05   -0.660896350544152167E+01    1
    0.298561012744903564E+01   -0.871108698844909668E+01   -0.238783372458010126E+05   -0.661146350544150341E+01    1
    0.135225474834442139E+01   -0.905590307712554932E+01   -0.238744083069020853E+05   -0.661396350544151090E+01    1
    0.226255464553833008E+01   -0.881462740898132324E+01   -0.238742068480666603E+05   -0.661646350544152284E+01    1
    0.256559824943542480E+01   -0.873301655054092407E+01   -0.238740354628139830E+05   -0.661896350544151524E+01    1
    0.210295557975769043E+01   -0.885233914852142334E+01   -0.238739420427793884E+05   -0.662146350544153428E+01    1
    0.283209824562072754E+01   -0.865279304981231689E+01   -0.238733401296672637E+05   -0.662396350544155332E+01    1
    0.167181885242462158E+01   -0.894961285591125488E+01   -0.238728305525010437E+05   -0.662646350544154661E+01    1
    0.229431450366973877E+01   -0.877903670072555542E+01   -0.238723623504285752E+05   -0.662896350544150970E+01    1
    0.132471132278442383E+01   -0.902995961904525757E+01   -0.238720391703702080E+05   -0.663146350544149499E+01    1
    0.261918342113494873E+01   -0.868161940574645996E+01   -0.238715229576640995E+05   -0.663396350544150870E+01    1
    0.142669475078582764E+01   -0.898670566082000732E+01   -0.238708696590534855E+05   -0.663646350544150021E+01    1
    0.256244194507598877E+01   -0.866447740793228149E+01   -0.238692335254390855E+05   -0.663896350544151659E+01    1
